sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,24_11_12_ICI_5K_Fine_annotations_n_sig_pairs,24_11_12_ICI_5K_Fine_annotations_interactions,24_11_12_ICI_5K_Fine_annotations_within_Tcell,24_11_12_ICI_5K_Fine_annotations_Tcell_interfaces,24_11_12_ICI_5K_Fine_annotations_tcell_involved,25_06_11_ICI_5K_Coarse_annotations_n_sig_pairs,25_06_11_ICI_5K_Coarse_annotations_interactions,25_06_11_ICI_5K_Coarse_annotations_within_Tcell,25_06_11_ICI_5K_Coarse_annotations_Tcell_interfaces,25_06_11_ICI_5K_Coarse_annotations_tcell_involved
13473_HS4_UC-Slice_3,Cholic acid,36,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, SLC10A1, SLCO1B1, SLCO1B3",True,0.0028698573354631,3,6,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.2e-02); IEC_Colonocyte_NOS (self) (1.3e-02); Endothelial_arterial–IEC_CT_absorptive_colonocyte (3.2e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (1.3e-02),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.2e-02); Endothelial_arterial–IEC_CT_absorptive_colonocyte (3.2e-02),True,2,IEC (self) (2.7e-03); Enteric_glia–IEC (2.0e-02),IEC (self) (2.7e-03),Enteric_glia–IEC (2.0e-02),True
13473_HS4_UC-Slice_3,Choline,10,"SLC22A1, SLC22A2, SLC22A5, SLC5A7",True,0.0028698573354631,1,2,Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2 (self) (8.1e-03),Fibroblast_CTF_S2 (self) (8.1e-03),Enteric_glia–T_gd_and_ambiguous (2.1e-03),True,3,Enteric_glia–T (5.1e-03); Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Enteric_glia–T (5.1e-03),True
13473_HS4_UC-Slice_3,Citric acid,1,SLCO2B1,True,0.0052614051150158,1,6,IEC_BEST4_OTOP2 (self) (5.4e-03); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.5e-02); IEC_Colonocyte_NOS (self) (1.6e-02); Fibroblast_CTF_S2 (self) (4.2e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),IEC_BEST4_OTOP2 (self) (5.4e-03); IEC_Colonocyte_NOS (self) (1.6e-02); Fibroblast_CTF_S2 (self) (4.2e-02),Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.5e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),True,2,IEC (self) (1.9e-02); Enteric_glia–Fibroblast (2.2e-02),IEC (self) (1.9e-02),Enteric_glia–Fibroblast (2.2e-02),True
13473_HS4_UC-Slice_3,Cobalamin,1,CUBN,False,0.3609568809354028,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Coprocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Cortisol,3,"ABCB1, ABCG2",True,0.0028698573354631,3,4,IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03); Plasma–T_CD4 (4.1e-02),IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Creatine,1,SLC22A5,True,0.0028698573354631,1,2,Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2 (self) (8.1e-03),Fibroblast_CTF_S2 (self) (8.1e-03),Enteric_glia–T_gd_and_ambiguous (2.1e-03),True,3,Enteric_glia–T (5.1e-03); Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Enteric_glia–T (5.1e-03),True
13473_HS4_UC-Slice_3,Cyclic AMP,1,ABCC4,False,0.0587710155610074,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Cytidine,1,SLC29A1,True,0.0468322899151634,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,D-Aspartate,3,"SLC1A2, SLC1A3",False,0.4174048083799856,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,D-Fructose,1,SLC2A2,False,0.4174048083799856,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,D-Galactose,6,"SLC2A1, SLC2A2, SLC2A3",False,0.1507321475325404,1,4,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),True,0,,,,False
13473_HS4_UC-Slice_3,D-Glucose,15,"SLC2A1, SLC2A2, SLC2A3, SLC2A4, SLC2A9",False,0.4967060914406409,1,4,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),True,0,,,,False
13473_HS4_UC-Slice_3,D-Lactate,1,SLC16A1,True,0.0028698573354631,1,4,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),True,0,,,,False
13473_HS4_UC-Slice_3,D-Maltose,1,SLC2A3,False,0.4174048083799856,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,D-Mannose,6,"SLC2A1, SLC2A2, SLC2A3",False,0.1507321475325404,1,4,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),True,0,,,,False
13473_HS4_UC-Slice_3,D-Xylose,1,SLC2A3,False,0.4174048083799856,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Debrisoquine,1,SLC22A2,False,0.4998334849046336,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Dehydroascorbic acid,6,"SLC2A1, SLC2A3, SLC2A4",False,0.2493640898155565,1,4,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),True,0,,,,False
13473_HS4_UC-Slice_3,Dehydroepiandrosterone,3,"SLCO1B1, SLCO1B3",False,0.9189027312454904,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Deoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Digoxin,1,SLCO1B1,False,0.6874441614276484,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Docosahexaenoic acid,6,"SLC2A1, SLC2A3, SLC2A4",False,0.2493640898155565,1,4,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),True,0,,,,False
13473_HS4_UC-Slice_3,Dopamine,10,"SLC22A1, SLC22A2, SLC22A5, SLC6A3",True,0.0028698573354631,1,2,Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2 (self) (8.1e-03),Fibroblast_CTF_S2 (self) (8.1e-03),Enteric_glia–T_gd_and_ambiguous (2.1e-03),True,3,Enteric_glia–T (5.1e-03); Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Enteric_glia–T (5.1e-03),True
13473_HS4_UC-Slice_3,E-3179,1,ABCB1,True,0.0028698573354631,1,3,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (6.8e-03); Plasma–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (6.8e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Estradiol,21,"ABCB1, ABCG2, SLC22A1, SLC22A2, SLCO1B1, SLCO2B1",True,0.0028698573354631,4,6,IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (2.1e-03); IEC_BEST4_OTOP2 (self) (5.4e-03); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (2.1e-03); IEC_BEST4_OTOP2 (self) (5.4e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),True,2,IEC (self) (2.7e-03); Enteric_glia–Fibroblast (2.3e-02),IEC (self) (2.7e-03),Enteric_glia–Fibroblast (2.3e-02),True
13473_HS4_UC-Slice_3,Estriol,1,ABCB1,True,0.0028698573354631,1,3,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (6.8e-03); Plasma–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (6.8e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Estrone,1,SLCO1B1,False,0.6874441614276484,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Estrone sulfate,1,SLCO1B1,False,0.6874441614276484,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Ethanol,3,"CHRNA5, SLC29A1",False,0.0924731848968399,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Fatty acid,10,"CD36, CPT1A, FABP5, MSR1",True,0.0028698573354631,4,7,MNP_macrophage (self) (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (6.8e-03); T_CD8 (self) (8.1e-03); IEC_ISC–T_CD4 (3.3e-02); Fibroblast_cCF_S1–IEC_ISC (3.4e-02); Endothelial_arterial–MNP_macrophage (4.7e-02),MNP_macrophage (self) (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03); T_CD8 (self) (8.1e-03),Fibroblast_CTF_S2–IEC_Colonocyte_NOS (6.8e-03); IEC_ISC–T_CD4 (3.3e-02); Fibroblast_cCF_S1–IEC_ISC (3.4e-02); Endothelial_arterial–MNP_macrophage (4.7e-02),True,4,Fibroblast–IEC (2.7e-03); IEC (self) (2.7e-03); MNP (self) (1.5e-02); T (self) (2.9e-02),IEC (self) (2.7e-03); MNP (self) (1.5e-02); T (self) (2.9e-02),Fibroblast–IEC (2.7e-03),True
13473_HS4_UC-Slice_3,Folic acid,21,"ABCC3, ABCC4, ABCG2, FOLR1, FOLR2, SLC19A1",True,0.0028698573354631,2,8,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); IEC_CT_absorptive_colonocyte (self) (5.4e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (2.0e-02); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02); IEC_Colonocyte_NOS (self) (4.2e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte (self) (5.4e-03); IEC_Colonocyte_NOS (self) (4.2e-02),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (2.0e-02); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,2,IEC (self) (2.7e-03); Enteric_glia–IEC (4.1e-02),IEC (self) (2.7e-03),Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Folinic acid,6,"ABCC2, ABCC3, ABCC4",True,0.0028698573354631,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Fusidic Acid,1,ABCC2,False,0.0869742526995892,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,GABA,3,"SLC6A1, SLC6A12",False,0.472414901978533,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Glucosamine,6,"SLC2A1, SLC2A2, SLC2A4",False,0.1620326602617196,1,4,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),,B–IEC_Colonocyte_NOS (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_ISC–Muscularis_mucosa (2.6e-02); IEC_Goblet_2–IEC_ISC (4.2e-02),True,0,,,,False
13473_HS4_UC-Slice_3,Glutathione,10,"ABCC1, ABCC2, ABCC3, ABCC4",True,0.0127292068134392,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Glycerol,1,ABCB1,True,0.0028698573354631,1,3,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (6.8e-03); Plasma–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (6.8e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Glycochenodeoxycholate-3-sulfate,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Glycyl-glycine,1,SLC15A1,True,0.0209188407219677,0,0,,,,False,2,IEC (self) (9.0e-03); T (self) (1.8e-02),IEC (self) (9.0e-03); T (self) (1.8e-02),,True
13473_HS4_UC-Slice_3,Guanosine,1,SLC29A1,True,0.0468322899151634,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Heme,3,"LRP1, TRPV6",False,0.1949007565560548,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Histamine,3,"SLC22A2, SLC22A5",True,0.0028698573354631,1,2,Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2 (self) (8.1e-03),Fibroblast_CTF_S2 (self) (8.1e-03),Enteric_glia–T_gd_and_ambiguous (2.1e-03),True,3,Enteric_glia–T (5.1e-03); Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Enteric_glia–T (5.1e-03),True
13473_HS4_UC-Slice_3,Hydroxycelecoxib,1,ABCC4,False,0.0587710155610074,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Hydroxylansoprazole,3,"ABCB1, ABCG2",True,0.0028698573354631,3,4,IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03); Plasma–T_CD4 (4.1e-02),IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Hyodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Inosine,1,SLC29A1,True,0.0468322899151634,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Iron,15,"CUBN, SLC11A1, SLC11A2, SLC3A2, SLC40A1",True,0.0028698573354631,1,15,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_CT_absorptive_colonocyte (self) (6.8e-03); Endothelial_venous–T_CD4 (1.1e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (1.1e-02); Enteric_glia–IEC_Goblet (1.5e-02); MNP_macrophage–Plasma (1.5e-02); IEC_Goblet–Plasma (2.0e-02); IEC_Colonocyte_NOS (self) (2.1e-02); Endothelial_arterial–IEC_CT_absorptive_colonocyte (2.5e-02); MNP_macrophage–Myofibroblast (2.7e-02); MNP_macrophage–Pericyte (3.3e-02); B–Fibroblast_cCF_S1 (3.6e-02); Endothelial_arterial–MNP_macrophage (4.0e-02); IEC_Colonocyte_NOS–Plasma (4.3e-02); Plasma–T_CD4 (4.7e-02),IEC_CT_absorptive_colonocyte (self) (6.8e-03); IEC_Colonocyte_NOS (self) (2.1e-02),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Endothelial_venous–T_CD4 (1.1e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (1.1e-02); Enteric_glia–IEC_Goblet (1.5e-02); MNP_macrophage–Plasma (1.5e-02); IEC_Goblet–Plasma (2.0e-02); Endothelial_arterial–IEC_CT_absorptive_colonocyte (2.5e-02); MNP_macrophage–Myofibroblast (2.7e-02); MNP_macrophage–Pericyte (3.3e-02); B–Fibroblast_cCF_S1 (3.6e-02); Endothelial_arterial–MNP_macrophage (4.0e-02); IEC_Colonocyte_NOS–Plasma (4.3e-02); Plasma–T_CD4 (4.7e-02),True,5,IEC (self) (2.7e-03); MNP–Plasma (7.2e-03); MNP–Myofibroblast (2.6e-02); MNP–Pericyte (4.2e-02); IEC–Plasma (4.8e-02),IEC (self) (2.7e-03),MNP–Plasma (7.2e-03); MNP–Myofibroblast (2.6e-02); MNP–Pericyte (4.2e-02); IEC–Plasma (4.8e-02),True
13473_HS4_UC-Slice_3,Isoursodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Ketone bodies,1,SLC16A1,True,0.0028698573354631,1,4,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),True,0,,,,False
13473_HS4_UC-Slice_3,L-Alanine,1,SLC1A5,False,0.1262737248625074,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Arginine,3,"SLC3A1, SLC7A5",True,0.0028698573354631,1,2,IEC_CT_absorptive_colonocyte (self) (2.6e-02); IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.6e-02),IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,L-Asparagine,1,SLC1A5,False,0.1262737248625074,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Aspartate,3,"SLC1A2, SLC1A3",False,0.4174048083799856,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Carnitine,15,"SLC16A9, SLC22A4, SLC22A5, SLC22A8, SLCO1B1",True,0.0028698573354631,2,4,Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2 (self) (9.4e-03); IEC_Goblet_2–Plasma (9.4e-03); IEC_CT_absorptive_colonocyte (self) (4.5e-02),Fibroblast_CTF_S2 (self) (9.4e-03); IEC_CT_absorptive_colonocyte (self) (4.5e-02),Enteric_glia–T_gd_and_ambiguous (2.1e-03); IEC_Goblet_2–Plasma (9.4e-03),True,3,Enteric_glia–T (5.1e-03); IEC (self) (5.1e-03); Fibroblast (self) (1.1e-02),IEC (self) (5.1e-03); Fibroblast (self) (1.1e-02),Enteric_glia–T (5.1e-03),True
