sample_id,tier,cell_type_1,cell_type_2,gene1,gene2,tcell_involvement,metabolites,FDR_np,pval_np,C_np
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,Enteric_glia,IEC_Goblet_2,ABCC3,ABCC3,Tcell_interface,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid | 1b,3a,12a-Trihydroxy-5b-cholanoic acid | 3-Sulfodeoxycholic acid | 3alpha,7alpha-Dihydroxycoprostanic acid | 3b-Hydroxy-5-cholenoic acid | 5-Hydroxyomeprazole | Chenodeoxycholic acid | Chenodeoxycholic acid 3-sulfate | Cholic acid | Coprocholic acid | Deoxycholic acid | Folic acid | Folinic acid | Glutathione | Glycochenodeoxycholate-3-sulfate | Hyodeoxycholic acid | Isoursodeoxycholic acid | Lithocholic acid | O-Desmethylverapamil (D-702) | Sulfolithocholic acid | Taurocholic acid | Trihydroxycoprostanoic acid | Ursocholic acid | Ursodeoxycholic acid | Ursodeoxycholic acid 3-sulfate | Varanic acid",0.0020128226649965,0.0009990009990009,22.482618
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,Enteric_glia,T_CD8,TAP1,TAP1,Tcell_interface,Adenosine triphosphate,0.0020128226649965,0.0009990009990009,24.708208
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,Enteric_glia,T_gd_and_ambiguous,SLC22A5,SLC22A5,Tcell_interface,4-ene-Valproic acid | Acetyl-L-Carnitine | Choline | Creatine | Dopamine | Histamine | L-Carnitine | Nicotinate | Norepinephrine | O-Desmethylverapamil (D-702) | Sodium,0.0020128226649965,0.0009990009990009,15.275636
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,SLC9A1,SLC9A3,Tcell_interface,Sodium_hydrogen exchange,0.0020128226649965,0.0009990009990009,96.8679
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,SLC26A2,SLC26A3,Tcell_interface,Anion exchange,0.0020128226649965,0.0009990009990009,351.56924
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,SLC26A2,SLC26A2,Tcell_interface,Anion exchange,0.0020128226649965,0.0009990009990009,689.33374
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,Fibroblast_CTF_S2,MNP_macrophage,AQP7,AQP8,Tcell_interface,Water,0.0020128226649965,0.0009990009990009,26.953815
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_BEST4_OTOP2,IEC_CT_absorptive_colonocyte,SLC6A9,SLC6A9,Tcell_interface,Neurotransmitter,0.0020128226649965,0.0009990009990009,28.3523
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC40A1,SLC40A1,Tcell_interface,Iron,0.0020128226649965,0.0009990009990009,202.23036
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCG2,ABCG2,Tcell_interface,5-Hydroxyomeprazole | Cholesterol | Cortisol | Estradiol | Folic acid | Hydroxylansoprazole | N-Desmethyltamoxifen | N-desmethylimatinib | O-Desmethylverapamil (D-702) | Taurocholic acid | Testosterone,0.0020128226649965,0.0009990009990009,250.78214
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCB1,ABCB1,Tcell_interface,"17a-Ethynylestradiol | 2-Hydroxychlorpropamide | 3',4'-Dihydrodiol | 4'-Hydroxydiclofenac | 4-Hydroxycyclophosphamide | 5-Hydroxyomeprazole | 8-Hydroxycarvedilol | Cholesterol | Cholic acid | Cortisol | E-3179 | Estradiol | Estriol | Glycerol | Hydroxylansoprazole | N-Desmethylcitalopram | N-Desmethyleletriptan | N-Desmethyltamoxifen | N-desmethylimatinib | O-Deethylated candesartan | O-Desmethylverapamil (D-702) | Progesterone | Taurocholic acid | Testosterone",0.0020128226649965,0.0009990009990009,335.32077
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC20A2,SLC20A2,Tcell_interface,Phosphate,0.0020128226649965,0.0009990009990009,72.89383
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,TAP1,TAP1,Tcell_interface,Adenosine triphosphate,0.0020128226649965,0.0009990009990009,247.97081
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,AQP7,AQP8,Tcell_interface,Water,0.0020128226649965,0.0009990009990009,2474.2947
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,AQP8,AQP8,Tcell_interface,Water,0.0020128226649965,0.0009990009990009,236.51064
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC9A1,SLC9A3,Tcell_interface,Sodium_hydrogen exchange,0.0020128226649965,0.0009990009990009,3202.9685
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC9A1,SLC9A1,Tcell_interface,Sodium_hydrogen exchange,0.0020128226649965,0.0009990009990009,674.1266
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC26A2,SLC26A3,Tcell_interface,Anion exchange,0.0020128226649965,0.0009990009990009,2783.9236
13473_HS4_UC-Slice_3,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC26A2,SLC26A2,Tcell_interface,Anion exchange,0.0020128226649965,0.0009990009990009,3429.9536
