cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Endothelial,SLC26A2_SLC26A3,391,0.0,0.0,,2.704932,-inf
Endothelial,SLC26A2_SLC26A2,391,0.0,0.0653529076981378,,0.9646128,-inf
Endothelial,SLC26A3_SLC26A3,391,0.0,0.0,,1.3236426,-inf
Endothelial,SCNN1A_SCNN1A,391,0.0,0.0,,1.4756675,-inf
Enteric_glia,SLC16A1_SLC16A1,92,0.0,0.0,,2.0586753,-inf
Enteric_glia,SLCO2B1_SLCO2B1,92,0.021739130434782608,0.40117815360948056,18.454195066036107,1.7312452,-0.14566805708627598
Enteric_glia,SLC16A1_SLC22A5,92,0.0,0.0,,2.5793352,-inf
Enteric_glia,SLC22A5_SLC22A5,92,0.0,0.0,,1.5841655,-inf
Enteric_glia,SLC3A1_SLC3A1,92,0.010869565217391304,0.20816649314339053,19.15131736919193,2.5837479,0.7587542829314928
Enteric_glia,SLC39A8_SLC39A8,92,0.0,0.0,,1.8640187,-inf
Enteric_glia,SLC3A2_SLC40A1,92,0.0,0.0,,2.3209193,-inf
Enteric_glia,SLC40A1_SLC40A1,92,0.043478260869565216,1.0241427528197018,23.555283314853142,1.4403533,-0.1257684996485711
Enteric_glia,SLC22A4_SLC22A5,92,0.0,0.0,,2.7477462,-inf
Enteric_glia,SLC16A9_SLC22A5,92,0.0,0.0,,2.6737711,-inf
Enteric_glia,SLC16A9_SLC16A9,92,0.0,0.0,,2.6363358,-inf
Enteric_glia,SLC12A2_SLC12A2,92,0.043478260869565216,2.0999639653279045,43.9917562250875,0.9124696,-1.0838378191826528
Enteric_glia,SLC12A2_SLC5A3,92,0.010869565217391304,2.4125953478864886,62.59960147072616,2.1411128,2.584724883156444
Enteric_glia,SLC12A2_SLC1A5,92,0.0,0.7958300813526935,,2.1655831,-inf
Enteric_glia,SLC12A2_SLC5A1,92,0.0,0.0,,2.4014678,-inf
Enteric_glia,SLC1A5_SLC5A3,92,0.0,0.0,,2.2789898,-inf
Enteric_glia,SLC5A1_SLC5A1,92,0.010869565217391304,0.1692715814471453,15.572985493137367,2.1016269,-0.09539485060505236
Enteric_glia,CPT1A_CPT1A,92,0.021739130434782608,2.4915522689296474,65.01060306926883,0.6939274,-1.6683704986460821
Enteric_glia,FABP5_FABP5,92,0.021739130434782608,0.4977612583946893,22.89701788615571,1.2414117,-1.0273058607628829
Enteric_glia,CD36_MSR1,92,0.0,0.0,,2.9254403,-inf
Enteric_glia,CD36_CD36,92,0.0,0.0,,2.7912612,-inf
Enteric_glia,MSR1_MSR1,92,0.0,0.0,,2.81231,-inf
Enteric_glia,ABCA1_ABCA1,92,0.021739130434782608,0.3076032807598544,14.149750914953302,2.044774,1.0107335002562907
Enteric_glia,ABCG2_ABCG2,92,0.0,0.0,,2.423195,-inf
Enteric_glia,ABCB1_ABCB1,92,0.0,0.0,,2.1414247,-inf
Enteric_glia,ABCB1_ABCG2,92,0.0,0.0,,2.967459,-inf
Enteric_glia,SLC20A2_SLC20A2,92,0.0,0.0,,2.6101594,-inf
Enteric_glia,ABCC3_ABCG2,92,0.0,0.0,,2.915256,-inf
Enteric_glia,ABCC3_ABCC3,92,0.0,0.0,,1.8109242,-inf
Enteric_glia,SLC15A1_SLC15A1,92,0.0,0.0,,2.9677105,-inf
Enteric_glia,CD38_CD38,92,0.0,0.0,,2.460322,-inf
Enteric_glia,ABCB1_SLC22A1,92,0.0,0.0,,2.9493628,-inf
Enteric_glia,ABCC3_SLC16A1,92,0.0,0.0,,2.7056317,-inf
Enteric_glia,ABCB1_ABCC3,92,0.0,0.0,,2.8148346,-inf
Enteric_glia,ABCG2_SLC16A1,92,0.0,0.0,,2.8053346,-inf
Enteric_glia,ABCB1_SLC16A1,92,0.0,0.0,,2.7816508,-inf
Enteric_glia,ABCB1_SLC22A4,92,0.0,0.0,,2.93208,-inf
