,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
1002,Endothelial,Endothelial,5-Hydroxyomeprazole,89.2594,1.9450231597601584,0.025886095481779635,0.6681630132484446,87.481415,0.017982017982017984,0.02639038217183071,True
1009,Endothelial,Endothelial,Anion exchange,58.071396,1.7895674825774313,0.036761734956658,0.6681630132484446,25.552986,0.01898101898101898,0.02770980862407026,True
1021,Endothelial,Endothelial,Cortisol,89.2594,2.7506781316625872,0.0029736023492555326,0.17764710586500723,87.481415,0.017982017982017984,0.02639038217183071,True
1030,Endothelial,Endothelial,Folic acid,58.8769,1.8143904348552562,0.03480881865748015,0.6681630132484446,44.022015,0.006993006993006993,0.011945165999886237,True
1037,Endothelial,Endothelial,Hydroxylansoprazole,89.2594,2.7506781316625872,0.0029736023492555326,0.17764710586500723,87.481415,0.017982017982017984,0.02639038217183071,True
1054,Endothelial,Endothelial,N-Desmethyltamoxifen,89.2594,2.7506781316625872,0.0029736023492555326,0.17764710586500723,87.481415,0.017982017982017984,0.02639038217183071,True
1055,Endothelial,Endothelial,N-desmethylimatinib,80.70726,2.153917427262967,0.015623324010867171,0.6681630132484446,87.481415,0.01898101898101898,0.02770980862407026,True
1060,Endothelial,Endothelial,O-Desmethylverapamil (D-702),60.569893,0.8347522875418888,0.20192859746673025,0.6681630132484446,87.481415,0.025974025974025976,0.036297640653357534,True
1066,Endothelial,Endothelial,Sodium_hydrogen exchange,97.96438,3.0189366609818697,0.001268317790901113,0.08138372491615475,48.07663,0.005994005994005994,0.010452557005148853,True
1068,Endothelial,Endothelial,Taurocholic acid,115.36285,1.707814625866815,0.04383537217594394,0.6681630132484446,106.667435,0.02097902097902098,0.030000952411187658,True
1069,Endothelial,Endothelial,Testosterone,75.4692,1.6445253169227325,0.05003386960879025,0.6681630132484446,87.481415,0.022977022977022976,0.032529268484324664,True
1181,Endothelial,Fibroblast,4-ene-Valproic acid,161.90385,5.479615255168347,2.1312585536986824e-08,2.840311880217667e-06,33.840347,0.000999000999000999,0.002206206795116929,True
1190,Endothelial,Fibroblast,Butyrate,90.5313,5.307038993077168,5.571017481267668e-08,6.434525190864157e-06,15.970646,0.007992007992007992,0.01321828529465761,True
1203,Endothelial,Fibroblast,D-Lactate,90.5313,5.307038993077168,5.571017481267668e-08,6.434525190864157e-06,15.970646,0.007992007992007992,0.01321828529465761,True
1221,Endothelial,Fibroblast,Ketone bodies,90.5313,5.307038993077168,5.571017481267668e-08,6.434525190864157e-06,15.970646,0.007992007992007992,0.01321828529465761,True
1226,Endothelial,Fibroblast,L-Glutamate,90.60489,3.7556934775610196,8.643107911969647e-05,0.007394658991351809,15.970646,0.013986013986013986,0.02125506072874494,True
1227,Endothelial,Fibroblast,L-Lactate,90.5313,5.307038993077168,5.571017481267668e-08,6.434525190864157e-06,15.970646,0.007992007992007992,0.01321828529465761,True
1244,Endothelial,Fibroblast,Pyruvate,90.5313,5.307038993077168,5.571017481267668e-08,6.434525190864157e-06,15.970646,0.007992007992007992,0.01321828529465761,True
