cell_type,metabolite,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
B,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",20,0.0,0.0,,1.8689795,-inf
B,17a-Ethynylestradiol,20,0.0,0.0,,2.1590161,-inf
B,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",20,0.0,0.0,,1.8689795,-inf
B,2-Hydroxychlorpropamide,20,0.0,0.0,,2.1039572,-inf
B,25-Hydroxycholesterol,20,0.05,1.0290826813854097,20.581653627708192,2.0591857,2.2123673614259416
B,"3',4'-Dihydrodiol",20,0.0,0.0,,2.1590161,-inf
B,3-Sulfodeoxycholic acid,20,0.0,0.0,,1.8689795,-inf
B,"3alpha,7alpha-Dihydroxycoprostanic acid",20,0.0,0.0,,1.8689795,-inf
B,3b-Hydroxy-5-cholenoic acid,20,0.0,0.0,,1.8689795,-inf
B,4'-Hydroxydiclofenac,20,0.0,0.0,,2.1590161,-inf
B,4-Hydroxycyclophosphamide,20,0.0,0.0,,2.1590161,-inf
B,4-ene-Valproic acid,20,0.0,0.0,,1.4801006,-inf
B,5-Hydroxyomeprazole,20,0.0,0.0,,1.6429632,-inf
B,8-Hydroxycarvedilol,20,0.0,0.0,,2.1590161,-inf
B,Acetate,20,0.0,0.0,,1.5706041,-inf
B,Acetyl-L-Carnitine,20,0.0,0.0,,1.6020987,-inf
B,Adenosine diphosphate ribose,20,0.0,0.0,,2.5091672,-inf
B,Adenosine triphosphate,20,0.0,0.0,,1.4254006,-inf
B,Amiloride-sensitive sodium transport,20,0.0,0.0,,1.4371153,-inf
B,Anion exchange,20,0.0,0.916473785601329,,0.86160547,-inf
B,Butyrate,20,0.0,0.0,,2.098804,-inf
B,Cadmium,20,0.0,0.0,,1.899498,-inf
B,Chenodeoxycholic acid,20,0.0,0.0,,1.8689795,-inf
B,Chenodeoxycholic acid 3-sulfate,20,0.0,0.0,,1.8689795,-inf
B,Chloride,20,0.05,0.4645891972422618,9.291783944845236,1.5498035,0.45137449661328594
B,Chloride ion,20,0.0,0.0,,0.8625704,-inf
B,Cholesterol,20,0.0,0.0,,2.0048385,-inf
B,Cholic acid,20,0.0,0.0,,1.686298,-inf
B,Choline,20,0.0,0.0,,1.6020987,-inf
B,Citric acid,20,0.0,0.0,,1.709932,-inf
B,Coprocholic acid,20,0.0,0.0,,1.8689795,-inf
B,Cortisol,20,0.0,0.0,,2.0348797,-inf
B,Creatine,20,0.0,0.0,,1.6020987,-inf
B,D-Lactate,20,0.0,0.0,,2.098804,-inf
B,Deoxycholic acid,20,0.0,0.0,,1.8689795,-inf
B,Dopamine,20,0.0,0.0,,1.6020987,-inf
B,E-3179,20,0.0,0.0,,2.1590161,-inf
B,Estradiol,20,0.0,0.0,,1.5543501,-inf
B,Estriol,20,0.0,0.0,,2.1590161,-inf
B,Fatty acid,20,0.0,0.0,,0.5654917,-inf
B,Folic acid,20,0.0,0.0,,1.7956795,-inf
B,Folinic acid,20,0.0,0.0,,1.8689795,-inf
B,Glycerol,20,0.0,0.0,,2.1590161,-inf
B,Glycochenodeoxycholate-3-sulfate,20,0.0,0.0,,1.8689795,-inf
B,Glycyl-glycine,20,0.0,0.0,,2.9402285,-inf
B,Histamine,20,0.0,0.0,,1.6020987,-inf
B,Hydroxylansoprazole,20,0.0,0.0,,2.0348797,-inf
B,Hyodeoxycholic acid,20,0.0,0.0,,1.8689795,-inf
B,Iron,20,0.0,0.0,,1.2410595,-inf
B,Isoursodeoxycholic acid,20,0.0,0.0,,1.8689795,-inf
B,Ketone bodies,20,0.0,0.0,,2.098804,-inf
B,L-Arginine,20,0.0,0.0,,2.5756202,-inf
B,L-Carnitine,20,0.0,0.0,,1.5172489,-inf
B,L-Cystine,20,0.0,0.0,,2.5756202,-inf
B,L-Dopa,20,0.0,0.0,,2.9402285,-inf
B,L-Lactate,20,0.0,0.0,,2.098804,-inf
B,L-Lysine,20,0.0,0.0,,2.5756202,-inf
B,L-Ornithine,20,0.0,0.0,,2.5756202,-inf
B,Lithocholic acid,20,0.0,0.0,,1.8689795,-inf
B,Manganese,20,0.0,0.0,,1.899498,-inf
B,N-Desmethylcitalopram,20,0.0,0.0,,2.1590161,-inf
B,N-Desmethyleletriptan,20,0.0,0.0,,2.1590161,-inf
B,N-Desmethyltamoxifen,20,0.0,0.0,,2.0348797,-inf
B,N-desmethylimatinib,20,0.0,0.0,,2.0348797,-inf
B,Neurotransmitter,20,0.0,0.0,,2.6352143,-inf
B,Nicotinate,20,0.0,0.0,,1.2914474,-inf
B,Norepinephrine,20,0.0,0.0,,1.6020987,-inf
B,O-Deethylated candesartan,20,0.0,0.0,,2.1590161,-inf
B,O-Desmethylverapamil (D-702),20,0.0,0.0,,1.3245709,-inf
B,Oxalic acid,20,0.0,0.0,,1.709932,-inf
B,Phosphate,20,0.0,0.0,,2.5573945,-inf
B,Progesterone,20,0.0,0.0,,2.1590161,-inf
B,Pyruvate,20,0.0,0.0,,2.098804,-inf
B,Sodium,20,0.0,0.0,,0.670194,-inf
B,Sodium_hydrogen exchange,20,0.0,0.0,,1.2276146,-inf
B,Sulfolithocholic acid,20,0.0,0.0,,1.8689795,-inf
B,Taurocholic acid,20,0.0,0.0,,1.2617148,-inf
B,Testosterone,20,0.0,0.0,,2.0348797,-inf
B,Trihydroxycoprostanoic acid,20,0.0,0.0,,1.8689795,-inf
B,Urea,20,0.0,0.0,,2.1159496,-inf
B,Ursocholic acid,20,0.0,0.0,,1.8689795,-inf
B,Ursodeoxycholic acid,20,0.0,0.0,,1.8689795,-inf
B,Ursodeoxycholic acid 3-sulfate,20,0.0,0.0,,1.8689795,-inf
B,Varanic acid,20,0.0,0.0,,1.8689795,-inf
B,Vitamin D3,20,0.0,0.0,,2.8385575,-inf
B,Water,20,0.0,0.0,,1.5076894,-inf
B,Zinc,20,0.0,0.0,,1.899498,-inf
B,alpha-Ketoisovaleric acid,20,0.0,0.0,,2.098804,-inf
Endothelial,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",391,0.0,0.0,,1.831617,-inf
Endothelial,17a-Ethynylestradiol,391,0.0,0.0,,2.1717827,-inf
Endothelial,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",391,0.0,0.0,,1.831617,-inf
Endothelial,2-Hydroxychlorpropamide,391,0.0,0.0,,2.1361804,-inf
Endothelial,25-Hydroxycholesterol,391,0.005115089514066497,0.11905992226624643,23.276214803051175,2.0637996,-1.0767293409940484
Endothelial,"3',4'-Dihydrodiol",391,0.0,0.0,,2.1717827,-inf
Endothelial,3-Sulfodeoxycholic acid,391,0.0,0.0,,1.831617,-inf
Endothelial,"3alpha,7alpha-Dihydroxycoprostanic acid",391,0.0,0.0,,1.831617,-inf
Endothelial,3b-Hydroxy-5-cholenoic acid,391,0.0,0.0,,1.831617,-inf
