gene,export,import,pair,cell_type,mean,std,n
CD3E,ABCA1,ABCA1,ABCA1@ABCA1,Effector CD8 T cell,-1.5652919e-05,6.465832e-06,4715
CD3E,ATP7A,ATP7A,ATP7A@ATP7A,Effector CD8 T cell,-1.1981973e-06,4.7171923e-07,4715
CD3E,SLC16A4,SLC16A4,SLC16A4@SLC16A4,Effector CD8 T cell,1.0279476e-05,5.0961735e-06,4715
CD3E,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,Effector CD8 T cell,-5.2297555e-06,1.5118353e-06,4715
CD3E,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,Effector CD8 T cell,4.6446894e-06,9.664118e-07,4715
CD3E,SLC16A1,SLC16A1,SLC16A1@SLC16A1,Effector CD8 T cell,1.7725455e-06,3.3535676e-07,4715
CD3E,SLC16A1,SLC16A4,SLC16A1@SLC16A4,Effector CD8 T cell,1.6026554e-06,1.468776e-06,4715
CD3E,SLC16A4,SLC16A1,SLC16A4@SLC16A1,Effector CD8 T cell,5.67219e-06,1.0181813e-06,4715
CD3E,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,Effector CD8 T cell,-2.643376e-05,4.973181e-06,4715
CD3E,SLC29A1,SLC29A1,SLC29A1@SLC29A1,Effector CD8 T cell,4.483872e-06,5.320637e-06,4715
CD3E,CD38,CD38,CD38@CD38,Effector CD8 T cell,-2.261978e-06,4.7574264e-07,4715
CD3E,ATP7B,TAP1,ATP7B@TAP1,Effector CD8 T cell,-2.9703255e-08,5.60286e-09,4715
CD3E,ATP7A,TAP1,ATP7A@TAP1,Effector CD8 T cell,8.358345e-06,2.4770777e-06,4715
CD3E,TAP1,ATP7A,TAP1@ATP7A,Effector CD8 T cell,6.472028e-07,3.7967501e-07,4715
CD3E,TAP1,TAP1,TAP1@TAP1,Effector CD8 T cell,1.37299e-05,5.8594e-06,4715
CD3E,ABCC2,ABCC2,ABCC2@ABCC2,Effector CD8 T cell,6.448244e-08,1.8285741e-08,4715
CD3E,SLC39A8,SLC39A8,SLC39A8@SLC39A8,Effector CD8 T cell,3.4314994e-08,9.5213135e-09,4715
CD3E,CLCN5,CLCN5,CLCN5@CLCN5,Effector CD8 T cell,2.9423316e-07,1.5523516e-07,4715
CD3E,CLCN3,CLCN3,CLCN3@CLCN3,Effector CD8 T cell,2.6999718e-05,8.33464e-06,4715
CD3E,CLCN3,CLCN5,CLCN3@CLCN5,Effector CD8 T cell,4.8091147e-06,1.7978795e-06,4715
CD3E,CLCN5,CLCN3,CLCN5@CLCN3,Effector CD8 T cell,1.6032636e-06,4.373056e-07,4715
CD3E,CD36,CD36,CD36@CD36,Effector CD8 T cell,-3.7309946e-09,8.178339e-10,4715
CD3E,SLC1A3,SLC1A3,SLC1A3@SLC1A3,Effector CD8 T cell,1.0421286e-07,2.4113831e-08,4715
CD3E,SLC2A1,SLC2A1,SLC2A1@SLC2A1,Effector CD8 T cell,-6.6630776e-08,3.5782204e-08,4715
CD3E,SLC2A3,SLC2A3,SLC2A3@SLC2A3,Effector CD8 T cell,2.0906557e-05,4.9602104e-06,4715
CD3E,SLC2A1,SLC2A3,SLC2A1@SLC2A3,Effector CD8 T cell,8.229827e-07,3.5057337e-07,4715
CD3E,SLC2A3,SLC2A1,SLC2A3@SLC2A1,Effector CD8 T cell,1.8835767e-06,5.184886e-07,4715
CD3E,ABCB1,SLCO2B1,ABCB1@SLCO2B1,Effector CD8 T cell,-4.511148e-09,5.1784883e-09,4715
CD3E,SLCO2B1,ABCB1,SLCO2B1@ABCB1,Effector CD8 T cell,3.820711e-06,2.0605335e-06,4715
CD3E,CHRNA5,SLC29A1,CHRNA5@SLC29A1,Effector CD8 T cell,-4.832731e-07,4.1072062e-07,4715
CD3E,SLC29A1,CHRNA5,SLC29A1@CHRNA5,Effector CD8 T cell,-1.7757683e-06,4.6546387e-07,4715
CD3E,CD36,MSR1,CD36@MSR1,Effector CD8 T cell,-2.323394e-06,1.8082172e-06,4715
CD3E,MSR1,CD36,MSR1@CD36,Effector CD8 T cell,-7.7721296e-07,6.849201e-07,4715
CD3E,CD36,CPT1A,CD36@CPT1A,Effector CD8 T cell,2.080957e-06,3.8048185e-07,4715
CD3E,CPT1A,CD36,CPT1A@CD36,Effector CD8 T cell,4.078262e-09,1.1699723e-09,4715
CD3E,MSR1,MSR1,MSR1@MSR1,Effector CD8 T cell,-3.1153413e-05,7.316417e-06,4715
CD3E,CPT1A,MSR1,CPT1A@MSR1,Effector CD8 T cell,-9.466895e-06,2.6548403e-06,4715
CD3E,MSR1,CPT1A,MSR1@CPT1A,Effector CD8 T cell,-2.0009377e-07,1.1455332e-07,4715
CD3E,CPT1A,CPT1A,CPT1A@CPT1A,Effector CD8 T cell,3.2590772e-06,9.189688e-07,4715
CD3E,FOLR2,FOLR2,FOLR2@FOLR2,Effector CD8 T cell,-1.7724145e-07,7.4403935e-08,4715
CD3E,ABCC2,ABCC4,ABCC2@ABCC4,Effector CD8 T cell,-2.9255298e-07,6.5346434e-08,4715
CD3E,ABCC1,ABCC1,ABCC1@ABCC1,Effector CD8 T cell,1.0453113e-06,5.380377e-07,4715
CD3E,ABCC1,ABCC4,ABCC1@ABCC4,Effector CD8 T cell,3.7055205e-08,9.581161e-09,4715
CD3E,ABCC4,ABCC1,ABCC4@ABCC1,Effector CD8 T cell,-1.8916849e-08,2.0160439e-08,4715
CD3E,LRP1,LRP1,LRP1@LRP1,Effector CD8 T cell,-1.8557308e-05,3.3291426e-06,4715
CD3E,CUBN,SLC3A2,CUBN@SLC3A2,Effector CD8 T cell,2.5025992e-07,1.5221961e-07,4715
CD3E,SLC3A2,CUBN,SLC3A2@CUBN,Effector CD8 T cell,-1.2591963e-06,3.7463292e-07,4715
CD3E,SLC11A2,SLC3A2,SLC11A2@SLC3A2,Effector CD8 T cell,8.473058e-06,3.2232645e-06,4715
CD3E,SLC3A2,SLC11A2,SLC3A2@SLC11A2,Effector CD8 T cell,1.2395975e-06,1.3057695e-06,4715
CD3E,SLC40A1,SLC40A1,SLC40A1@SLC40A1,Effector CD8 T cell,-4.2244596e-05,9.010498e-06,4715
CD3E,SLC3A2,SLC3A2,SLC3A2@SLC3A2,Effector CD8 T cell,1.1116195e-05,2.054755e-06,4715
CD3E,SLC11A2,SLC11A2,SLC11A2@SLC11A2,Effector CD8 T cell,1.9564386e-06,1.2612498e-06,4715
CD3E,CUBN,SLC11A2,CUBN@SLC11A2,Effector CD8 T cell,-1.6012741e-07,4.082495e-08,4715
CD3E,SLC11A2,CUBN,SLC11A2@CUBN,Effector CD8 T cell,-7.1090267e-07,3.6655814e-07,4715
CD3E,SLC7A5,SLC7A5,SLC7A5@SLC7A5,Effector CD8 T cell,1.440323e-05,3.027082e-06,4715
CD3E,SLC43A2,SLC43A2,SLC43A2@SLC43A2,Effector CD8 T cell,-5.9950374e-08,1.895692e-08,4715
CD3E,SLC6A17,SLC6A17,SLC6A17@SLC6A17,Effector CD8 T cell,9.494506e-06,6.0859843e-06,4715
CD3E,SLC6A17,SLC6A9,SLC6A17@SLC6A9,Effector CD8 T cell,-1.3897142e-06,2.9904146e-07,4715
CD3E,SLC6A9,SLC6A17,SLC6A9@SLC6A17,Effector CD8 T cell,-1.8173967e-06,4.6656055e-07,4715
CD3E,SLC16A1,SLC22A5,SLC16A1@SLC22A5,Effector CD8 T cell,5.8876e-07,1.5365389e-07,4715
CD3E,SLC22A5,SLC16A1,SLC22A5@SLC16A1,Effector CD8 T cell,-1.2113549e-06,2.5781452e-07,4715
CD3E,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,Effector CD8 T cell,-1.4275246e-06,3.6030588e-07,4715
CD3E,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,Effector CD8 T cell,-4.1775155e-07,1.5362458e-07,4715
CD3E,SLC12A2,SLC5A3,SLC12A2@SLC5A3,Effector CD8 T cell,1.6167907e-06,4.6833978e-07,4715
CD3E,SLC5A3,SLC12A2,SLC5A3@SLC12A2,Effector CD8 T cell,-4.124792e-07,3.7923982e-07,4715
CD3E,SLC12A2,SLC1A5,SLC12A2@SLC1A5,Effector CD8 T cell,-8.2204457e-07,1.6968339e-07,4715
CD3E,SLC1A5,SLC12A2,SLC1A5@SLC12A2,Effector CD8 T cell,4.944435e-07,1.4223069e-07,4715
CD3E,SLC5A3,SLC5A3,SLC5A3@SLC5A3,Effector CD8 T cell,4.6073324e-06,1.5868326e-06,4715
CD3E,SLC12A2,SLC12A2,SLC12A2@SLC12A2,Effector CD8 T cell,-1.162755e-06,2.4563687e-07,4715
CD3E,SLC22A5,SLC29A1,SLC22A5@SLC29A1,Effector CD8 T cell,4.6091634e-07,9.444266e-08,4715
CD3E,SLC29A1,SLC22A5,SLC29A1@SLC22A5,Effector CD8 T cell,-5.3044675e-07,4.6193523e-07,4715
CD3E,SLC1A5,SLC29A1,SLC1A5@SLC29A1,Effector CD8 T cell,1.7271242e-06,6.3397783e-07,4715
CD3E,SLC29A1,SLC1A5,SLC29A1@SLC1A5,Effector CD8 T cell,2.87648e-06,9.413008e-07,4715
CD3E,SLC22A5,SLC5A3,SLC22A5@SLC5A3,Effector CD8 T cell,-1.319685e-06,5.7504116e-07,4715
CD3E,SLC5A3,SLC22A5,SLC5A3@SLC22A5,Effector CD8 T cell,-2.3031257e-07,6.576866e-08,4715
CD3E,SLC1A5,SLC22A5,SLC1A5@SLC22A5,Effector CD8 T cell,8.326547e-08,1.3314264e-08,4715
CD3E,SLC22A5,SLC1A5,SLC22A5@SLC1A5,Effector CD8 T cell,-3.0383078e-09,6.591027e-10,4715
CD3E,SLC12A2,SLC29A1,SLC12A2@SLC29A1,Effector CD8 T cell,2.1078947e-06,1.2622404e-06,4715
CD3E,SLC29A1,SLC12A2,SLC29A1@SLC12A2,Effector CD8 T cell,6.4317987e-06,1.464394e-06,4715
CD3E,SLC1A5,SLC5A3,SLC1A5@SLC5A3,Effector CD8 T cell,-1.5252994e-07,7.15311e-08,4715
CD3E,SLC5A3,SLC1A5,SLC5A3@SLC1A5,Effector CD8 T cell,1.2281189e-06,6.7167326e-07,4715
CD3E,SLC1A5,SLC1A5,SLC1A5@SLC1A5,Effector CD8 T cell,7.4086745e-07,3.2942197e-07,4715
CD3E,SLC29A1,SLC5A3,SLC29A1@SLC5A3,Effector CD8 T cell,1.873953e-05,4.452743e-06,4715
CD3E,SLC5A3,SLC29A1,SLC5A3@SLC29A1,Effector CD8 T cell,2.3725197e-06,1.6070717e-06,4715
CD3E,SLC12A2,SLC22A5,SLC12A2@SLC22A5,Effector CD8 T cell,-5.2204143e-08,4.364974e-08,4715
CD3E,SLC22A5,SLC12A2,SLC22A5@SLC12A2,Effector CD8 T cell,4.5823555e-08,3.6346332e-08,4715
CD3E,ABCC2,SLCO2B1,ABCC2@SLCO2B1,Effector CD8 T cell,-3.791979e-07,2.842555e-07,4715
CD3E,SLCO2B1,ABCC2,SLCO2B1@ABCC2,Effector CD8 T cell,-7.20917e-07,6.0867774e-07,4715
CD3E,ABCC1,SLCO2B1,ABCC1@SLCO2B1,Effector CD8 T cell,-6.9046387e-06,2.200755e-06,4715
CD3E,SLCO2B1,ABCC1,SLCO2B1@ABCC1,Effector CD8 T cell,-2.9785222e-06,8.3476965e-07,4715
CD3E,ABCC1,SLC16A1,ABCC1@SLC16A1,Effector CD8 T cell,7.0597174e-08,6.257669e-08,4715
CD3E,SLC16A1,ABCC1,SLC16A1@ABCC1,Effector CD8 T cell,-3.117244e-07,3.176207e-07,4715
CD3E,ABCC2,SLC16A1,ABCC2@SLC16A1,Effector CD8 T cell,-1.7939255e-06,4.466189e-07,4715
CD3E,SLC16A1,ABCC2,SLC16A1@ABCC2,Effector CD8 T cell,-1.3636738e-06,4.2805848e-07,4715
CD3E,ABCC2,ABCB1,ABCC2@ABCB1,Effector CD8 T cell,2.1912648e-07,1.4081904e-07,4715
CD3E,ABCC4,SLCO2B1,ABCC4@SLCO2B1,Effector CD8 T cell,-5.3696e-07,4.887036e-07,4715
CD3E,SLCO2B1,ABCC4,SLCO2B1@ABCC4,Effector CD8 T cell,-9.249138e-07,2.2503899e-07,4715
CD3E,SLCO2B1,ABCC3,SLCO2B1@ABCC3,Effector CD8 T cell,-3.6801163e-07,8.832857e-08,4715
CD3E,ABCC4,SLC16A1,ABCC4@SLC16A1,Effector CD8 T cell,8.518556e-08,5.991199e-08,4715
CD3E,SLC16A1,ABCC4,SLC16A1@ABCC4,Effector CD8 T cell,-1.5465324e-06,3.7487956e-07,4715
CD3E,SLC23A2,SLC23A2,SLC23A2@SLC23A2,Effector CD8 T cell,-2.2796025e-06,3.633123e-07,4715
CD3E,SCARB1,SCARB1,SCARB1@SCARB1,Effector CD8 T cell,1.6733386e-06,4.2705628e-07,4715
CD3E,ABCA1,ABCA1,ABCA1@ABCA1,Gamma delta T cell,-1.5946724e-05,7.005969e-06,2417
CD3E,ATP7A,ATP7A,ATP7A@ATP7A,Gamma delta T cell,-1.216046e-06,5.0785235e-07,2417
CD3E,SLC16A4,SLC16A4,SLC16A4@SLC16A4,Gamma delta T cell,1.1211265e-05,4.9520604e-06,2417
CD3E,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,Gamma delta T cell,-5.4301845e-06,1.5724216e-06,2417
CD3E,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,Gamma delta T cell,4.669476e-06,1.0175423e-06,2417
CD3E,SLC16A1,SLC16A1,SLC16A1@SLC16A1,Gamma delta T cell,1.7902255e-06,3.658843e-07,2417
CD3E,SLC16A1,SLC16A4,SLC16A1@SLC16A4,Gamma delta T cell,1.4305289e-06,1.419756e-06,2417
CD3E,SLC16A4,SLC16A1,SLC16A4@SLC16A1,Gamma delta T cell,5.6017793e-06,1.198777e-06,2417
CD3E,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,Gamma delta T cell,-2.662044e-05,5.673333e-06,2417
CD3E,SLC29A1,SLC29A1,SLC29A1@SLC29A1,Gamma delta T cell,3.5956218e-06,4.8636807e-06,2417
CD3E,CD38,CD38,CD38@CD38,Gamma delta T cell,-2.2981321e-06,5.1608345e-07,2417
CD3E,ATP7B,TAP1,ATP7B@TAP1,Gamma delta T cell,-2.9669527e-08,6.246229e-09,2417
CD3E,ATP7A,TAP1,ATP7A@TAP1,Gamma delta T cell,8.71375e-06,2.5203426e-06,2417
CD3E,TAP1,ATP7A,TAP1@ATP7A,Gamma delta T cell,5.9544305e-07,3.7800336e-07,2417
CD3E,TAP1,TAP1,TAP1@TAP1,Gamma delta T cell,1.3369423e-05,6.4664673e-06,2417
CD3E,ABCC2,ABCC2,ABCC2@ABCC2,Gamma delta T cell,6.123699e-08,1.8481654e-08,2417
CD3E,SLC39A8,SLC39A8,SLC39A8@SLC39A8,Gamma delta T cell,3.5261554e-08,1.00997495e-08,2417
CD3E,CLCN5,CLCN5,CLCN5@CLCN5,Gamma delta T cell,2.834419e-07,1.608817e-07,2417
CD3E,CLCN3,CLCN3,CLCN3@CLCN3,Gamma delta T cell,2.827409e-05,8.06707e-06,2417
CD3E,CLCN3,CLCN5,CLCN3@CLCN5,Gamma delta T cell,4.9520772e-06,1.9347717e-06,2417
CD3E,CLCN5,CLCN3,CLCN5@CLCN3,Gamma delta T cell,1.5268862e-06,4.6347478e-07,2417
CD3E,CD36,CD36,CD36@CD36,Gamma delta T cell,-3.844587e-09,8.3920415e-10,2417
CD3E,SLC1A3,SLC1A3,SLC1A3@SLC1A3,Gamma delta T cell,1.0689579e-07,2.5962438e-08,2417
CD3E,SLC2A1,SLC2A1,SLC2A1@SLC2A1,Gamma delta T cell,-6.517312e-08,3.8979213e-08,2417
CD3E,SLC2A3,SLC2A3,SLC2A3@SLC2A3,Gamma delta T cell,2.1667931e-05,5.1000334e-06,2417
CD3E,SLC2A1,SLC2A3,SLC2A1@SLC2A3,Gamma delta T cell,7.803045e-07,3.7326248e-07,2417
CD3E,SLC2A3,SLC2A1,SLC2A3@SLC2A1,Gamma delta T cell,1.9911822e-06,5.183159e-07,2417
CD3E,ABCB1,SLCO2B1,ABCB1@SLCO2B1,Gamma delta T cell,-3.5259218e-09,4.818412e-09,2417
CD3E,SLCO2B1,ABCB1,SLCO2B1@ABCB1,Gamma delta T cell,3.7995776e-06,2.2179133e-06,2417
CD3E,CHRNA5,SLC29A1,CHRNA5@SLC29A1,Gamma delta T cell,-4.5358433e-07,4.047316e-07,2417
CD3E,SLC29A1,CHRNA5,SLC29A1@CHRNA5,Gamma delta T cell,-1.8412106e-06,4.8584997e-07,2417
CD3E,CD36,MSR1,CD36@MSR1,Gamma delta T cell,-2.1290125e-06,1.7175435e-06,2417
CD3E,MSR1,CD36,MSR1@CD36,Gamma delta T cell,-6.4543866e-07,6.367789e-07,2417
CD3E,CD36,CPT1A,CD36@CPT1A,Gamma delta T cell,2.0979162e-06,4.3293292e-07,2417
CD3E,CPT1A,CD36,CPT1A@CD36,Gamma delta T cell,4.1350634e-09,1.2936581e-09,2417
CD3E,MSR1,MSR1,MSR1@MSR1,Gamma delta T cell,-3.183418e-05,7.669968e-06,2417
CD3E,CPT1A,MSR1,CPT1A@MSR1,Gamma delta T cell,-9.824329e-06,2.7458084e-06,2417
CD3E,MSR1,CPT1A,MSR1@CPT1A,Gamma delta T cell,-1.8614385e-07,1.174394e-07,2417
CD3E,CPT1A,CPT1A,CPT1A@CPT1A,Gamma delta T cell,3.4067402e-06,9.251641e-07,2417
CD3E,FOLR2,FOLR2,FOLR2@FOLR2,Gamma delta T cell,-1.7707616e-07,8.080709e-08,2417
CD3E,ABCC2,ABCC4,ABCC2@ABCC4,Gamma delta T cell,-2.9762015e-07,7.1240436e-08,2417
CD3E,ABCC1,ABCC1,ABCC1@ABCC1,Gamma delta T cell,1.0317932e-06,5.7873024e-07,2417
CD3E,ABCC1,ABCC4,ABCC1@ABCC4,Gamma delta T cell,3.765022e-08,1.0310665e-08,2417
CD3E,ABCC4,ABCC1,ABCC4@ABCC1,Gamma delta T cell,-1.587116e-08,1.888806e-08,2417
CD3E,LRP1,LRP1,LRP1@LRP1,Gamma delta T cell,-1.8467092e-05,3.7609916e-06,2417
CD3E,CUBN,SLC3A2,CUBN@SLC3A2,Gamma delta T cell,2.5572825e-07,1.6188493e-07,2417
CD3E,SLC3A2,CUBN,SLC3A2@CUBN,Gamma delta T cell,-1.2634379e-06,4.0325443e-07,2417
CD3E,SLC11A2,SLC3A2,SLC11A2@SLC3A2,Gamma delta T cell,9.005573e-06,3.2317423e-06,2417
CD3E,SLC3A2,SLC11A2,SLC3A2@SLC11A2,Gamma delta T cell,1.0720851e-06,1.2613222e-06,2417
CD3E,SLC40A1,SLC40A1,SLC40A1@SLC40A1,Gamma delta T cell,-4.2810963e-05,9.458252e-06,2417
CD3E,SLC3A2,SLC3A2,SLC3A2@SLC3A2,Gamma delta T cell,1.1332402e-05,2.2177535e-06,2417
CD3E,SLC11A2,SLC11A2,SLC11A2@SLC11A2,Gamma delta T cell,1.6943923e-06,1.2094487e-06,2417
CD3E,CUBN,SLC11A2,CUBN@SLC11A2,Gamma delta T cell,-1.5898374e-07,4.313946e-08,2417
CD3E,SLC11A2,CUBN,SLC11A2@CUBN,Gamma delta T cell,-6.9629186e-07,3.6976584e-07,2417
CD3E,SLC7A5,SLC7A5,SLC7A5@SLC7A5,Gamma delta T cell,1.4671141e-05,3.3024949e-06,2417
CD3E,SLC43A2,SLC43A2,SLC43A2@SLC43A2,Gamma delta T cell,-5.7938266e-08,1.996031e-08,2417
CD3E,SLC6A17,SLC6A17,SLC6A17@SLC6A17,Gamma delta T cell,9.998402e-06,6.2404483e-06,2417
CD3E,SLC6A17,SLC6A9,SLC6A17@SLC6A9,Gamma delta T cell,-1.4232089e-06,2.997978e-07,2417
CD3E,SLC6A9,SLC6A17,SLC6A9@SLC6A17,Gamma delta T cell,-1.8522128e-06,4.6956848e-07,2417
CD3E,SLC16A1,SLC22A5,SLC16A1@SLC22A5,Gamma delta T cell,5.8472654e-07,1.671483e-07,2417
CD3E,SLC22A5,SLC16A1,SLC22A5@SLC16A1,Gamma delta T cell,-1.1757279e-06,2.837367e-07,2417
CD3E,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,Gamma delta T cell,-1.4627611e-06,3.8897812e-07,2417
CD3E,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,Gamma delta T cell,-3.9014324e-07,1.5891744e-07,2417
CD3E,SLC12A2,SLC5A3,SLC12A2@SLC5A3,Gamma delta T cell,1.6628718e-06,5.024342e-07,2417
CD3E,SLC5A3,SLC12A2,SLC5A3@SLC12A2,Gamma delta T cell,-3.387994e-07,3.4160496e-07,2417
CD3E,SLC12A2,SLC1A5,SLC12A2@SLC1A5,Gamma delta T cell,-8.210877e-07,1.8753273e-07,2417
CD3E,SLC1A5,SLC12A2,SLC1A5@SLC12A2,Gamma delta T cell,4.7456064e-07,1.5341682e-07,2417
CD3E,SLC5A3,SLC5A3,SLC5A3@SLC5A3,Gamma delta T cell,4.71257e-06,1.6929876e-06,2417
CD3E,SLC12A2,SLC12A2,SLC12A2@SLC12A2,Gamma delta T cell,-1.2084467e-06,2.5755944e-07,2417
CD3E,SLC22A5,SLC29A1,SLC22A5@SLC29A1,Gamma delta T cell,4.6830894e-07,1.0454684e-07,2417
CD3E,SLC29A1,SLC22A5,SLC29A1@SLC22A5,Gamma delta T cell,-5.1195025e-07,4.8360295e-07,2417
CD3E,SLC1A5,SLC29A1,SLC1A5@SLC29A1,Gamma delta T cell,1.7445134e-06,6.9526516e-07,2417
CD3E,SLC29A1,SLC1A5,SLC29A1@SLC1A5,Gamma delta T cell,2.7833528e-06,9.4369494e-07,2417
CD3E,SLC22A5,SLC5A3,SLC22A5@SLC5A3,Gamma delta T cell,-1.4602374e-06,5.305577e-07,2417
CD3E,SLC5A3,SLC22A5,SLC5A3@SLC22A5,Gamma delta T cell,-2.4196171e-07,6.445839e-08,2417
CD3E,SLC1A5,SLC22A5,SLC1A5@SLC22A5,Gamma delta T cell,8.326909e-08,1.5856717e-08,2417
CD3E,SLC22A5,SLC1A5,SLC22A5@SLC1A5,Gamma delta T cell,-3.0799996e-09,7.1989414e-10,2417
CD3E,SLC12A2,SLC29A1,SLC12A2@SLC29A1,Gamma delta T cell,2.0964105e-06,1.2897777e-06,2417
CD3E,SLC29A1,SLC12A2,SLC29A1@SLC12A2,Gamma delta T cell,6.5479785e-06,1.5613792e-06,2417
CD3E,SLC1A5,SLC5A3,SLC1A5@SLC5A3,Gamma delta T cell,-1.4397077e-07,7.223587e-08,2417
CD3E,SLC5A3,SLC1A5,SLC5A3@SLC1A5,Gamma delta T cell,1.1444305e-06,6.7566737e-07,2417
CD3E,SLC1A5,SLC1A5,SLC1A5@SLC1A5,Gamma delta T cell,6.913657e-07,3.358906e-07,2417
CD3E,SLC29A1,SLC5A3,SLC29A1@SLC5A3,Gamma delta T cell,1.8603034e-05,4.596113e-06,2417
CD3E,SLC5A3,SLC29A1,SLC5A3@SLC29A1,Gamma delta T cell,2.1582296e-06,1.5989149e-06,2417
CD3E,SLC12A2,SLC22A5,SLC12A2@SLC22A5,Gamma delta T cell,-4.392553e-08,4.2840927e-08,2417
CD3E,SLC22A5,SLC12A2,SLC22A5@SLC12A2,Gamma delta T cell,3.7257763e-08,3.403278e-08,2417
CD3E,ABCC2,SLCO2B1,ABCC2@SLCO2B1,Gamma delta T cell,-3.3294742e-07,2.7146348e-07,2417
CD3E,SLCO2B1,ABCC2,SLCO2B1@ABCC2,Gamma delta T cell,-6.2463084e-07,5.704807e-07,2417
CD3E,ABCC1,SLCO2B1,ABCC1@SLCO2B1,Gamma delta T cell,-6.7151286e-06,2.339881e-06,2417
CD3E,SLCO2B1,ABCC1,SLCO2B1@ABCC1,Gamma delta T cell,-3.0387598e-06,9.3049874e-07,2417
CD3E,ABCC1,SLC16A1,ABCC1@SLC16A1,Gamma delta T cell,6.2374106e-08,6.005003e-08,2417
CD3E,SLC16A1,ABCC1,SLC16A1@ABCC1,Gamma delta T cell,-2.800359e-07,3.0690396e-07,2417
CD3E,ABCC2,SLC16A1,ABCC2@SLC16A1,Gamma delta T cell,-1.8306599e-06,4.5295297e-07,2417
CD3E,SLC16A1,ABCC2,SLC16A1@ABCC2,Gamma delta T cell,-1.456732e-06,4.2256664e-07,2417
CD3E,ABCC2,ABCB1,ABCC2@ABCB1,Gamma delta T cell,1.951556e-07,1.4264684e-07,2417
CD3E,ABCC4,SLCO2B1,ABCC4@SLCO2B1,Gamma delta T cell,-4.3411157e-07,4.5279668e-07,2417
CD3E,SLCO2B1,ABCC4,SLCO2B1@ABCC4,Gamma delta T cell,-9.1351376e-07,2.404029e-07,2417
CD3E,SLCO2B1,ABCC3,SLCO2B1@ABCC3,Gamma delta T cell,-3.8437946e-07,8.916228e-08,2417
CD3E,ABCC4,SLC16A1,ABCC4@SLC16A1,Gamma delta T cell,7.592627e-08,6.047938e-08,2417
CD3E,SLC16A1,ABCC4,SLC16A1@ABCC4,Gamma delta T cell,-1.5869385e-06,4.0565155e-07,2417
CD3E,SLC23A2,SLC23A2,SLC23A2@SLC23A2,Gamma delta T cell,-2.3055006e-06,4.0196923e-07,2417
CD3E,SCARB1,SCARB1,SCARB1@SCARB1,Gamma delta T cell,1.6939571e-06,4.6146033e-07,2417
CD3E,ABCA1,ABCA1,ABCA1@ABCA1,ISG CD8 T cell,-1.428419e-05,7.3414135e-06,239
CD3E,ATP7A,ATP7A,ATP7A@ATP7A,ISG CD8 T cell,-1.0484615e-06,5.719016e-07,239
CD3E,SLC16A4,SLC16A4,SLC16A4@SLC16A4,ISG CD8 T cell,9.82252e-06,5.1940224e-06,239
CD3E,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,ISG CD8 T cell,-5.015437e-06,1.6416544e-06,239
CD3E,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,ISG CD8 T cell,4.5665165e-06,1.0308814e-06,239
CD3E,SLC16A1,SLC16A1,SLC16A1@SLC16A1,ISG CD8 T cell,1.812608e-06,3.546586e-07,239
CD3E,SLC16A1,SLC16A4,SLC16A1@SLC16A4,ISG CD8 T cell,1.5116495e-06,1.3135134e-06,239
CD3E,SLC16A4,SLC16A1,SLC16A4@SLC16A1,ISG CD8 T cell,5.2409473e-06,1.3066838e-06,239
CD3E,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,ISG CD8 T cell,-2.5031699e-05,6.2897843e-06,239
CD3E,SLC29A1,SLC29A1,SLC29A1@SLC29A1,ISG CD8 T cell,3.315122e-06,4.294856e-06,239
CD3E,CD38,CD38,CD38@CD38,ISG CD8 T cell,-2.3630087e-06,5.5310886e-07,239
CD3E,ATP7B,TAP1,ATP7B@TAP1,ISG CD8 T cell,-2.985637e-08,6.017322e-09,239
CD3E,ATP7A,TAP1,ATP7A@TAP1,ISG CD8 T cell,8.092984e-06,2.6225712e-06,239
CD3E,TAP1,ATP7A,TAP1@ATP7A,ISG CD8 T cell,5.9419455e-07,3.60455e-07,239
CD3E,TAP1,TAP1,TAP1@TAP1,ISG CD8 T cell,1.2389372e-05,6.3078737e-06,239
CD3E,ABCC2,ABCC2,ABCC2@ABCC2,ISG CD8 T cell,6.544862e-08,2.0320265e-08,239
CD3E,SLC39A8,SLC39A8,SLC39A8@SLC39A8,ISG CD8 T cell,3.377594e-08,9.859139e-09,239
CD3E,CLCN5,CLCN5,CLCN5@CLCN5,ISG CD8 T cell,2.9398578e-07,1.4640409e-07,239
CD3E,CLCN3,CLCN3,CLCN3@CLCN3,ISG CD8 T cell,2.7060805e-05,7.896211e-06,239
CD3E,CLCN3,CLCN5,CLCN3@CLCN5,ISG CD8 T cell,4.6768214e-06,1.8356305e-06,239
