gene,ligand,receptor,pair,cell_type,mean,std,n
CD3E,TGFB2,TGFBR2,TGFB2$TGFBR2,other,-6.2264177e-10,2.738394e-09,103187
CD3E,TGFB3,TGFBR1,TGFB3$TGFBR1,other,-6.852986e-06,2.4334118e-05,103187
CD3E,TGFB3,TGFBR2,TGFB3$TGFBR2,other,-6.0900475e-06,1.6555367e-05,103187
CD3E,TGFB3,ACVR1,TGFB3$ACVR1,other,7.5956965e-09,2.9492599e-08,103187
CD3E,BMP7,BMPR2,BMP7$BMPR2,other,-2.923577e-09,1.3753736e-08,103187
CD3E,BMP8A,BMPR2,BMP8A$BMPR2,other,-5.35714e-09,1.6550555e-08,103187
CD3E,BMP8B,ACVR1,BMP8B$ACVR1,other,1.5582303e-08,5.3799855e-08,103187
CD3E,BMP8B,ACVR2A,BMP8B$ACVR2A,other,1.04839915e-08,3.0567918e-08,103187
CD3E,BMP8B,BMPR2,BMP8B$BMPR2,other,-7.121182e-07,2.0570694e-06,103187
CD3E,BMP8B,BMPR1A,BMP8B$BMPR1A,other,8.8170836e-08,2.5016737e-07,103187
CD3E,GDF11,TGFBR1,GDF11$TGFBR1,other,-1.4939863e-07,6.5521124e-07,103187
CD3E,GDF11,ACVR2A,GDF11$ACVR2A,other,-1.5073242e-07,4.971122e-07,103187
CD3E,GDF11,ACVR1B,GDF11$ACVR1B,other,-5.1018755e-08,1.557671e-07,103187
CD3E,GDF15,TGFBR2,GDF15$TGFBR2,other,1.4103296e-05,7.5723685e-05,103187
CD3E,INHBA,ACVR1B,INHBA$ACVR1B,other,-2.5815496e-08,7.753691e-08,103187
CD3E,INHBA,ACVR2A,INHBA$ACVR2A,other,-1.2577402e-06,3.7144612e-06,103187
CD3E,WNT2,FZD1,WNT2$FZD1,other,-1.347296e-07,5.5015846e-07,103187
CD3E,WNT2,LRP5,WNT2$LRP5,other,3.771928e-09,1.5118907e-08,103187
CD3E,WNT3,FZD1,WNT3$FZD1,other,-1.5490345e-09,4.6971205e-09,103187
CD3E,WNT3,FZD10,WNT3$FZD10,other,-2.540188e-08,1.3283663e-07,103187
CD3E,WNT3,FZD4,WNT3$FZD4,other,1.7552472e-07,7.663754e-07,103187
CD3E,WNT2,LRP6,WNT2$LRP6,other,8.20716e-09,2.3800654e-08,103187
CD3E,WNT3,LRP6,WNT3$LRP6,other,1.2945621e-08,5.3972943e-08,103187
CD3E,WNT5A,FZD1,WNT5A$FZD1,other,-4.1944572e-06,1.3690444e-05,103187
CD3E,WNT5A,FZD10,WNT5A$FZD10,other,-1.0211454e-07,4.4373803e-07,103187
CD3E,WNT5A,FZD4,WNT5A$FZD4,other,1.9432969e-07,1.0076782e-06,103187
CD3E,WNT5A,FZD6,WNT5A$FZD6,other,2.1907645e-08,9.39022e-08,103187
CD3E,WNT5A,MCAM,WNT5A$MCAM,other,-5.6758845e-06,2.4727266e-05,103187
CD3E,FGF1,FGFR1,FGF1$FGFR1,other,-6.688046e-05,0.00018811222,103187
CD3E,FGF2,FGFR1,FGF2$FGFR1,other,-1.1974458e-05,3.9018138e-05,103187
CD3E,FGF7,FGFR1,FGF7$FGFR1,other,-2.8920978e-05,8.353261e-05,103187
CD3E,PDGFA,PDGFRA,PDGFA$PDGFRA,other,-1.0433375e-05,3.0354633e-05,103187
CD3E,PDGFA,PDGFRB,PDGFA$PDGFRB,other,-5.1888204e-05,0.0001296006,103187
CD3E,PDGFB,PDGFRA,PDGFB$PDGFRA,other,-8.6902145e-07,2.8400486e-06,103187
CD3E,PDGFB,PDGFRB,PDGFB$PDGFRB,other,-2.3017692e-05,6.1299914e-05,103187
CD3E,PDGFC,PDGFRA,PDGFC$PDGFRA,other,-1.69086e-05,4.8650032e-05,103187
CD3E,PDGFD,PDGFRB,PDGFD$PDGFRB,other,-6.624215e-06,2.1970674e-05,103187
CD3E,VEGFA,KDR,VEGFA$KDR,other,-6.851084e-07,3.443713e-06,103187
CD3E,IGF2,IGF2R,IGF2$IGF2R,other,-5.5429407e-08,5.436183e-07,103187
CD3E,IGF2,ITGAV,IGF2$ITGAV,other,-2.81943e-09,9.7002015e-09,103187
CD3E,APLN,APLNR,APLN$APLNR,other,2.0741662e-07,8.83924e-07,103187
CD3E,CCL8,CCR1,CCL8$CCR1,other,1.045805e-05,3.1313575e-05,103187
CD3E,CCL13,CCR1,CCL13$CCR1,other,1.0498112e-06,3.468255e-06,103187
CD3E,CCL14,CCR1,CCL14$CCR1,other,2.9353993e-08,9.7008424e-08,103187
CD3E,CCL8,CCR2,CCL8$CCR2,other,-3.4230276e-08,1.078689e-07,103187
CD3E,CXCL9,CXCR3,CXCL9$CXCR3,other,0.00026934146,0.0007451094,103187
CD3E,CXCL10,CXCR3,CXCL10$CXCR3,other,0.0001420981,0.00039555362,103187
CD3E,CXCL11,CXCR3,CXCL11$CXCR3,other,2.8066657e-05,7.933954e-05,103187
CD3E,CXCL13,CXCR3,CXCL13$CXCR3,other,2.1832466e-05,6.256542e-05,103187
CD3E,CXCL12,CXCR4,CXCL12$CXCR4,other,1.8648276e-06,3.7148602e-05,103187
CD3E,CXCL11,ACKR3,CXCL11$ACKR3,other,-2.442274e-06,7.0735223e-06,103187
CD3E,CXCL12,ACKR3,CXCL12$ACKR3,other,-1.546313e-07,1.8158042e-05,103187
CD3E,CXCL16,CXCR6,CXCL16$CXCR6,other,0.000104302875,0.0002923943,103187
CD3E,IL7,IL2RG,IL7$IL2RG,other,6.456068e-05,0.00017968417,103187
CD3E,IL15,IL2RB,IL15$IL2RB,other,8.483737e-06,3.0130259e-05,103187
CD3E,IL15,IL2RG,IL15$IL2RG,other,0.00013281718,0.00036486014,103187
CD3E,IL21,IL2RG,IL21$IL2RG,other,-3.088467e-09,9.768104e-09,103187
CD3E,IL6,IL6R,IL6$IL6R,other,-1.3985535e-06,4.7501017e-06,103187
CD3E,IL6,IL6ST,IL6$IL6ST,other,-1.1946259e-05,2.8336839e-05,103187
CD3E,IL11,IL6ST,IL11$IL6ST,other,-1.1419271e-08,3.5669586e-08,103187
CD3E,CNTF,IL6ST,CNTF$IL6ST,other,5.589149e-08,1.8654721e-07,103187
CD3E,IL1B,IL1R1,IL1B$IL1R1,other,-2.1055714e-06,6.154657e-06,103187
CD3E,IL18,IL18R1,IL18$IL18R1,other,-2.337478e-09,6.7715193e-09,103187
CD3E,CSF1,CSF1R,CSF1$CSF1R,other,-5.42405e-06,2.2400905e-05,103187
CD3E,IL16,CD4,IL16$CD4,other,-0.00023587659,0.0006570216,103187
CD3E,IFNG,IFNGR1,IFNG$IFNGR1,other,6.1945044e-10,1.7790862e-09,103187
CD3E,IFNG,IFNGR2,IFNG$IFNGR2,other,-2.0465473e-08,5.8526208e-08,103187
CD3E,LTA,TNFRSF1B,LTA$TNFRSF1B,other,-4.6995485e-08,1.4713466e-07,103187
CD3E,TNFSF14,LTBR,TNFSF14$LTBR,other,-3.4847654e-09,1.4045823e-08,103187
CD3E,TNFSF14,TNFRSF14,TNFSF14$TNFRSF14,other,1.6599312e-08,5.974882e-08,103187
CD3E,FASLG,FAS,FASLG$FAS,other,-1.8189407e-08,5.4846637e-08,103187
CD3E,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,other,1.7965269e-05,5.1298484e-05,103187
CD3E,TNFSF12,TNFRSF12A,TNFSF12$TNFRSF12A,other,-2.3785536e-07,7.663708e-07,103187
CD3E,CD70,CD27,CD70$CD27,other,1.8236007e-06,6.046478e-06,103187
CD3E,TNFSF9,TNFRSF9,TNFSF9$TNFRSF9,other,1.4892531e-08,4.841603e-08,103187
CD3E,TNFSF13B,TNFRSF13C,TNFSF13B$TNFRSF13C,other,-3.0368065e-07,9.3510783e-07,103187
CD3E,CD40LG,ITGB2,CD40LG$ITGB2,other,1.6445908e-06,4.2811303e-06,103187
CD3E,ANGPTL2,ITGA5,ANGPTL2$ITGA5,other,-3.2322375e-06,1.0567267e-05,103187
CD3E,ANGPTL2,TLR4,ANGPTL2$TLR4,other,-1.8871708e-05,5.4043303e-05,103187
CD3E,ANGPTL4,ITGA5,ANGPTL4$ITGA5,other,-2.0667686e-07,6.383142e-07,103187
CD3E,ANGPTL4,ITGAV,ANGPTL4$ITGAV,other,-4.8231534e-08,1.4425568e-07,103187
CD3E,ANGPTL4,ITGB3,ANGPTL4$ITGB3,other,-6.714002e-10,1.9238895e-09,103187
CD3E,ANGPTL4,CDH5,ANGPTL4$CDH5,other,1.1681103e-07,5.055715e-07,103187
CD3E,ANGPTL4,CDH11,ANGPTL4$CDH11,other,-6.5383556e-06,2.2866212e-05,103187
CD3E,ANGPTL4,SDC2,ANGPTL4$SDC2,other,-6.741849e-06,1.5995916e-05,103187
CD3E,ANGPTL4,SDC3,ANGPTL4$SDC3,other,-7.043733e-08,2.0868703e-07,103187
CD3E,ANGPT2,ITGA5,ANGPT2$ITGA5,other,-7.111164e-08,2.6942115e-07,103187
CD3E,POSTN,ITGAV,POSTN$ITGAV,other,-0.00035948187,0.0009468816,103187
CD3E,POSTN,ITGB3,POSTN$ITGB3,other,-5.817591e-05,0.00014920258,103187
CD3E,POSTN,ITGB5,POSTN$ITGB5,other,-0.0010199783,0.0028062854,103187
CD3E,C4A,C3AR1,C4A$C3AR1,other,-1.4110914e-09,3.9574712e-09,103187
CD3E,CTSG,F2R,CTSG$F2R,other,-1.230056e-08,5.700207e-08,103187
CD3E,GZMA,F2R,GZMA$F2R,other,5.930403e-06,1.6410022e-05,103187
CD3E,GZMA,F2RL1,GZMA$F2RL1,other,-3.076366e-09,9.083405e-09,103187
CD3E,GZMA,PARD3,GZMA$PARD3,other,-3.7845576e-09,1.4204303e-08,103187
CD3E,HGF,MET,HGF$MET,other,3.0157201e-09,9.3919725e-09,103187
CD3E,SEMA3A,NRP1,SEMA3A$NRP1,other,-3.4737573e-06,1.009253e-05,103187
CD3E,SEMA3C,NRP1,SEMA3C$NRP1,other,-0.000108869215,0.0002862971,103187
CD3E,SEMA3C,NRP2,SEMA3C$NRP2,other,-1.0189297e-05,4.3260996e-05,103187
CD3E,ADM,CALCRL,ADM$CALCRL,other,-1.6080797e-06,7.5492726e-06,103187
CD3E,APELA,APLNR,APELA$APLNR,other,2.4542345e-07,1.0331922e-06,103187
CD3E,GAS6,AXL,GAS6$AXL,other,-0.00011222943,0.00031030815,103187
CD3E,GAS6,MERTK,GAS6$MERTK,other,-6.32561e-06,1.773557e-05,103187
CD3E,GAS6,TYRO3,GAS6$TYRO3,other,-1.0338541e-09,2.9912917e-09,103187
CD3E,GRN,SORT1,GRN$SORT1,other,-6.650674e-06,1.636548e-05,103187
CD3E,PROS1,AXL,PROS1$AXL,other,-0.00013486414,0.00035863972,103187
CD3E,PROS1,TYRO3,PROS1$TYRO3,other,-1.6885077e-06,4.8110664e-06,103187
CD3E,BTLA,TNFRSF14,BTLA$TNFRSF14,other,1.4273053e-08,4.026284e-08,103187
CD3E,LGALS9,HAVCR2,LGALS9$HAVCR2,other,3.8466665e-06,1.3302222e-05,103187
CD3E,LGALS9,CD44,LGALS9$CD44,other,7.818808e-05,0.00021527264,103187
CD3E,COL4A1,ITGA1,COL4A1$ITGA1,other,-8.739179e-07,4.339258e-06,103187
CD3E,COL4A2,ITGA1,COL4A2$ITGA1,other,-4.8969156e-07,2.0561615e-06,103187
CD3E,LAMC1,ITGA3,LAMC1$ITGA3,other,1.2101384e-07,3.5824226e-07,103187
CD3E,THBS1,ITGA3,THBS1$ITGA3,other,-2.9687808e-09,9.939549e-09,103187
CD3E,THBS2,ITGA3,THBS2$ITGA3,other,1.3920598e-08,4.8885223e-08,103187
CD3E,COL4A1,ITGA3,COL4A1$ITGA3,other,-3.6299664e-07,1.599124e-06,103187
CD3E,COL4A2,ITGA3,COL4A2$ITGA3,other,1.2134467e-10,5.2665106e-10,103187
CD3E,TNC,ITGAV,TNC$ITGAV,other,-1.0836593e-07,4.0801032e-07,103187
CD3E,TNC,ITGB3,TNC$ITGB3,other,7.311541e-08,2.510995e-07,103187
CD3E,THBS1,ITGAV,THBS1$ITGAV,other,-3.834586e-09,1.4626212e-08,103187
CD3E,THBS2,ITGAV,THBS2$ITGAV,other,-1.699452e-08,4.788942e-08,103187
CD3E,COMP,ITGAV,COMP$ITGAV,other,7.442967e-08,2.0914756e-07,103187
CD3E,COL4A1,ITGAV,COL4A1$ITGAV,other,-8.550511e-07,3.455474e-06,103187
CD3E,COL4A2,ITGAV,COL4A2$ITGAV,other,-1.6623424e-07,8.418314e-07,103187
CD3E,COL4A1,CD44,COL4A1$CD44,other,-7.891099e-06,2.2649061e-05,103187
CD3E,COL4A2,CD44,COL4A2$CD44,other,-8.223411e-07,2.6322055e-06,103187
CD3E,LAMC1,CD44,LAMC1$CD44,other,-2.3459812e-08,9.048927e-08,103187
CD3E,COL4A1,SDC4,COL4A1$SDC4,other,-2.3012443e-09,8.930858e-09,103187
CD3E,TNC,SDC4,TNC$SDC4,other,-1.4651201e-08,4.2241535e-08,103187
CD3E,THBS1,SDC4,THBS1$SDC4,other,1.4053027e-08,3.992293e-08,103187
CD3E,COMP,SDC4,COMP$SDC4,other,-9.461956e-09,3.592411e-08,103187
CD3E,THBS1,CD47,THBS1$CD47,other,-3.9810893e-06,1.1626235e-05,103187
CD3E,THBS2,CD47,THBS2$CD47,other,-6.0228206e-07,1.7013192e-06,103187
CD3E,COMP,CD47,COMP$CD47,other,3.7838156e-08,1.07341066e-07,103187
CD3E,HSPG2,DAG1,HSPG2$DAG1,other,1.21071e-07,3.4688657e-07,103187
CD3E,LAMC1,DAG1,LAMC1$DAG1,other,-9.7555075e-09,2.8512824e-08,103187
CD3E,CD34,SELP,CD34$SELP,other,5.997844e-09,2.538397e-08,103187
CD3E,CD99,CD99,CD99$CD99,other,-2.7017882e-07,8.647264e-07,103187
CD3E,CDH1,CDH1,CDH1$CDH1,other,1.2357538e-07,3.6350474e-07,103187
CD3E,CDH5,CDH5,CDH5$CDH5,other,-1.8638263e-10,7.8824075e-10,103187
CD3E,CSPG4,ITGA3,CSPG4$ITGA3,other,1.5394471e-07,4.309439e-07,103187
CD3E,ICAM1,ITGB2,ICAM1$ITGB2,other,-1.7214102e-08,4.9139263e-08,103187
CD3E,ICAM1,ITGAL,ICAM1$ITGAL,other,7.0827946e-07,2.3909167e-06,103187
CD3E,ITGB2,CD226,ITGB2$CD226,other,-5.3954192e-09,1.6142193e-08,103187
CD3E,ITGB2,ICAM1,ITGB2$ICAM1,other,-9.7959614e-08,3.678432e-07,103187
CD3E,L1CAM,ITGAV,L1CAM$ITGAV,other,1.3623277e-07,3.8483878e-07,103187
CD3E,L1CAM,ITGB3,L1CAM$ITGB3,other,4.77505e-09,1.3611599e-08,103187
CD3E,L1CAM,ITGA4,L1CAM$ITGA4,other,5.59342e-07,1.5833483e-06,103187
CD3E,L1CAM,L1CAM,L1CAM$L1CAM,other,-1.4709053e-07,4.1934817e-07,103187
CD3E,LCK,CD8A,LCK$CD8A,other,2.0966045e-05,6.502332e-05,103187
CD3E,MPZL1,MPZL1,MPZL1$MPZL1,other,-1.9345971e-09,6.122138e-09,103187
CD3E,DLL3,NOTCH2,DLL3$NOTCH2,other,9.698313e-08,2.7331834e-07,103187
CD3E,JAG1,NOTCH3,JAG1$NOTCH3,other,4.242723e-10,2.1035655e-09,103187
CD3E,PECAM1,PECAM1,PECAM1$PECAM1,other,-1.3449294e-06,5.8519986e-06,103187
CD3E,SEMA4D,PLXNB2,SEMA4D$PLXNB2,other,-2.8696096e-08,8.505526e-08,103187
CD3E,SEMA4C,PLXNB2,SEMA4C$PLXNB2,other,-5.0376666e-08,1.4203113e-07,103187
CD3E,THY1,ITGAM,THY1$ITGAM,other,-9.259935e-09,3.154369e-08,103187
CD3E,THY1,ITGB2,THY1$ITGB2,other,-1.7984856e-05,5.2481606e-05,103187
CD3E,THY1,ITGAV,THY1$ITGAV,other,-2.047462e-07,9.202909e-07,103187
CD4,TGFB1,TGFBR1,TGFB1$TGFBR1,Effector CD8 T cell,1.2907241e-08,4.4729168e-07,4715
CD4,TGFB1,TGFBR2,TGFB1$TGFBR2,Effector CD8 T cell,1.261378e-08,4.4272753e-07,4715
CD4,TGFB3,TGFBR1,TGFB3$TGFBR1,Effector CD8 T cell,4.7223264e-07,9.023313e-06,4715
CD4,TGFB3,TGFBR2,TGFB3$TGFBR2,Effector CD8 T cell,4.2598828e-07,1.46950015e-05,4715
CD4,TGFB3,ACVR1B,TGFB3$ACVR1B,Effector CD8 T cell,1.4676691e-09,5.320463e-08,4715
CD4,BMP7,BMPR2,BMP7$BMPR2,Effector CD8 T cell,0.0,0.0,4715
CD4,BMP8B,BMPR2,BMP8B$BMPR2,Effector CD8 T cell,-1.7452803e-06,2.4853562e-06,4715
CD4,GDF11,TGFBR1,GDF11$TGFBR1,Effector CD8 T cell,1.2725657e-07,4.3800615e-06,4715
CD4,GDF15,TGFBR2,GDF15$TGFBR2,Effector CD8 T cell,-1.098867e-06,6.626085e-05,4715
CD4,INHBA,ACVR2A,INHBA$ACVR2A,Effector CD8 T cell,-3.0315894e-07,5.591802e-08,4715
CD4,WNT2,FZD1,WNT2$FZD1,Effector CD8 T cell,-1.8964162e-06,2.917386e-07,4715
CD4,WNT3,FZD10,WNT3$FZD10,Effector CD8 T cell,0.0,0.0,4715
CD4,WNT3,FZD4,WNT3$FZD4,Effector CD8 T cell,0.0,0.0,4715
CD4,WNT5A,FZD1,WNT5A$FZD1,Effector CD8 T cell,-1.8924722e-07,6.461752e-08,4715
CD4,WNT5A,FZD10,WNT5A$FZD10,Effector CD8 T cell,0.0,0.0,4715
CD4,WNT5A,FZD3,WNT5A$FZD3,Effector CD8 T cell,3.5906295e-11,1.2947923e-09,4715
CD4,WNT5A,FZD4,WNT5A$FZD4,Effector CD8 T cell,0.0,0.0,4715
CD4,WNT5A,FZD6,WNT5A$FZD6,Effector CD8 T cell,0.0,0.0,4715
CD4,WNT5A,MCAM,WNT5A$MCAM,Effector CD8 T cell,0.0,0.0,4715
CD4,FGF1,FGFR1,FGF1$FGFR1,Effector CD8 T cell,1.4716886e-06,8.3865956e-07,4715
CD4,FGF2,FGFR1,FGF2$FGFR1,Effector CD8 T cell,-1.8034656e-06,3.6688562e-07,4715
CD4,FGF7,FGFR1,FGF7$FGFR1,Effector CD8 T cell,-2.3027593e-07,7.494804e-08,4715
CD4,PDGFA,PDGFRA,PDGFA$PDGFRA,Effector CD8 T cell,-1.6443455e-07,5.6705826e-08,4715
CD4,PDGFA,PDGFRB,PDGFA$PDGFRB,Effector CD8 T cell,-3.1527813e-06,7.0091886e-07,4715
CD4,PDGFB,PDGFRA,PDGFB$PDGFRA,Effector CD8 T cell,-1.8506618e-08,4.525935e-09,4715
CD4,PDGFB,PDGFRB,PDGFB$PDGFRB,Effector CD8 T cell,2.479577e-08,1.1670136e-08,4715
CD4,PDGFC,PDGFRA,PDGFC$PDGFRA,Effector CD8 T cell,-1.06807765e-05,4.264758e-06,4715
CD4,PDGFD,PDGFRB,PDGFD$PDGFRB,Effector CD8 T cell,-1.1231941e-06,2.8005343e-07,4715
CD4,VEGFA,KDR,VEGFA$KDR,Effector CD8 T cell,0.0,0.0,4715
CD4,VEGFC,KDR,VEGFC$KDR,Effector CD8 T cell,0.0,0.0,4715
CD4,IGF2,IGF2R,IGF2$IGF2R,Effector CD8 T cell,9.615868e-07,6.9815137e-06,4715
CD4,IGF2,ITGAV,IGF2$ITGAV,Effector CD8 T cell,2.882791e-10,1.00401145e-08,4715
CD4,APLN,APLNR,APLN$APLNR,Effector CD8 T cell,0.0,0.0,4715
CD4,CCL8,CCR1,CCL8$CCR1,Effector CD8 T cell,1.47362825e-05,1.4842186e-05,4715
CD4,CCL7,CCR1,CCL7$CCR1,Effector CD8 T cell,-6.138377e-07,2.1425823e-05,4715
CD4,CCL13,CCR1,CCL13$CCR1,Effector CD8 T cell,1.2181751e-05,2.2251177e-05,4715
CD4,CCL14,CCR1,CCL14$CCR1,Effector CD8 T cell,9.768652e-07,1.016127e-05,4715
CD4,CCL8,CCR2,CCL8$CCR2,Effector CD8 T cell,1.0797315e-05,1.017359e-05,4715
CD4,CCL7,CCR2,CCL7$CCR2,Effector CD8 T cell,-1.1906644e-07,4.1015296e-06,4715
CD4,CCL22,CCR4,CCL22$CCR4,Effector CD8 T cell,-5.6929903e-08,2.2807587e-08,4715
CD4,CXCL9,CXCR3,CXCL9$CXCR3,Effector CD8 T cell,5.102499e-05,1.632313e-05,4715
CD4,CXCL10,CXCR3,CXCL10$CXCR3,Effector CD8 T cell,1.2792008e-05,2.8863346e-06,4715
CD4,CXCL11,CXCR3,CXCL11$CXCR3,Effector CD8 T cell,2.1517587e-06,5.140007e-07,4715
CD4,CXCL13,CXCR3,CXCL13$CXCR3,Effector CD8 T cell,3.5246567e-06,8.8833684e-07,4715
CD4,CXCL12,CXCR4,CXCL12$CXCR4,Effector CD8 T cell,1.3021842e-06,6.027295e-05,4715
CD4,CXCL11,ACKR3,CXCL11$ACKR3,Effector CD8 T cell,-3.2327152e-06,7.2180853e-07,4715
CD4,CXCL12,ACKR3,CXCL12$ACKR3,Effector CD8 T cell,-5.540845e-05,1.9636585e-05,4715
CD4,CXCL16,CXCR6,CXCL16$CXCR6,Effector CD8 T cell,-1.7054641e-07,3.274601e-08,4715
CD4,IL7,IL2RG,IL7$IL2RG,Effector CD8 T cell,6.9707994e-06,5.8236137e-06,4715
CD4,IL15,IL2RB,IL15$IL2RB,Effector CD8 T cell,-8.03971e-08,2.1126228e-08,4715
CD4,IL15,IL2RG,IL15$IL2RG,Effector CD8 T cell,2.241258e-05,1.2131963e-05,4715
CD4,IL13,IL13RA1,IL13$IL13RA1,Effector CD8 T cell,3.81188e-08,1.3196616e-06,4715
CD4,IL6,IL6R,IL6$IL6R,Effector CD8 T cell,2.2470053e-06,2.346673e-06,4715
CD4,IL6,IL6ST,IL6$IL6ST,Effector CD8 T cell,-3.0119643e-06,6.73942e-07,4715
CD4,IL11,IL6ST,IL11$IL6ST,Effector CD8 T cell,7.3430506e-09,2.5401704e-07,4715
CD4,EBI3,IL6ST,EBI3$IL6ST,Effector CD8 T cell,1.633095e-07,1.8603874e-06,4715
CD4,CNTF,IL6ST,CNTF$IL6ST,Effector CD8 T cell,3.0859347e-08,1.0744144e-06,4715
CD4,LIF,IL6ST,LIF$IL6ST,Effector CD8 T cell,5.30955e-10,1.8334731e-08,4715
CD4,IL34,CSF1R,IL34$CSF1R,Effector CD8 T cell,4.1712806e-08,1.4455638e-06,4715
CD4,CSF1,CSF1R,CSF1$CSF1R,Effector CD8 T cell,2.5919706e-05,6.0722847e-05,4715
CD4,IFNG,IFNGR1,IFNG$IFNGR1,Effector CD8 T cell,2.386678e-06,5.6279946e-06,4715
CD4,IFNG,IFNGR2,IFNG$IFNGR2,Effector CD8 T cell,3.4549106e-07,2.2644292e-06,4715
CD4,LTA,TNFRSF1A,LTA$TNFRSF1A,Effector CD8 T cell,9.619242e-09,3.3118096e-07,4715
CD4,LTA,TNFRSF1B,LTA$TNFRSF1B,Effector CD8 T cell,8.691763e-07,4.1987587e-07,4715
CD4,LTA,TNFRSF14,LTA$TNFRSF14,Effector CD8 T cell,1.3297263e-07,1.0537561e-06,4715
CD4,TNFSF14,LTBR,TNFSF14$LTBR,Effector CD8 T cell,4.3433204e-10,1.5011969e-08,4715
CD4,TNFSF14,TNFRSF14,TNFSF14$TNFRSF14,Effector CD8 T cell,2.2537561e-08,1.5344667e-06,4715
CD4,FASLG,FAS,FASLG$FAS,Effector CD8 T cell,2.0327718e-08,7.043536e-07,4715
CD4,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Effector CD8 T cell,7.9507544e-08,2.8683394e-06,4715
CD4,TNFSF12,TNFRSF12A,TNFSF12$TNFRSF12A,Effector CD8 T cell,-3.475254e-08,9.503383e-09,4715
CD4,TNFSF13,TNFRSF17,TNFSF13$TNFRSF17,Effector CD8 T cell,0.0,0.0,4715
CD4,TNFSF13B,TNFRSF17,TNFSF13B$TNFRSF17,Effector CD8 T cell,0.0,0.0,4715
CD4,CD40LG,ITGAM,CD40LG$ITGAM,Effector CD8 T cell,4.315726e-07,3.7087934e-06,4715
CD4,CD40LG,ITGB2,CD40LG$ITGB2,Effector CD8 T cell,3.176224e-05,3.598518e-05,4715
CD4,ANGPTL2,ITGA5,ANGPTL2$ITGA5,Effector CD8 T cell,1.0601791e-08,4.0528416e-08,4715
CD4,ANGPTL2,TLR4,ANGPTL2$TLR4,Effector CD8 T cell,1.5670701e-05,2.2344673e-05,4715
CD4,ANGPTL2,LILRB3,ANGPTL2$LILRB3,Effector CD8 T cell,4.306436e-07,6.3591403e-07,4715
CD4,ANGPTL4,ITGA5,ANGPTL4$ITGA5,Effector CD8 T cell,-1.1703709e-08,4.0391487e-07,4715
CD4,ANGPTL4,CDH5,ANGPTL4$CDH5,Effector CD8 T cell,0.0,0.0,4715
CD4,ANGPTL4,CDH11,ANGPTL4$CDH11,Effector CD8 T cell,-2.8465997e-06,5.2429743e-07,4715
CD4,ANGPTL4,SDC2,ANGPTL4$SDC2,Effector CD8 T cell,-1.9216895e-07,6.6590706e-06,4715
CD4,ANGPTL4,SDC3,ANGPTL4$SDC3,Effector CD8 T cell,-2.1043732e-10,5.834306e-09,4715
CD4,ANGPTL4,SDC4,ANGPTL4$SDC4,Effector CD8 T cell,1.3399681e-10,4.6429665e-09,4715
CD4,POSTN,ITGAV,POSTN$ITGAV,Effector CD8 T cell,-0.0001974559,0.00013074008,4715
CD4,POSTN,ITGB3,POSTN$ITGB3,Effector CD8 T cell,-4.8718184e-06,2.9999433e-06,4715
CD4,POSTN,ITGB5,POSTN$ITGB5,Effector CD8 T cell,-9.570125e-05,0.00011485268,4715
CD4,C4A,C3AR1,C4A$C3AR1,Effector CD8 T cell,1.1954021e-06,6.8614872e-06,4715
CD4,C5,C5AR1,C5$C5AR1,Effector CD8 T cell,8.507463e-09,2.923325e-07,4715
CD4,CTSG,F2R,CTSG$F2R,Effector CD8 T cell,3.2580016e-07,1.0052522e-07,4715
CD4,GZMA,F2R,GZMA$F2R,Effector CD8 T cell,-9.424212e-07,9.49589e-07,4715
CD4,KITLG,KIT,KITLG$KIT,Effector CD8 T cell,-2.6137234e-10,9.000513e-09,4715
CD4,SEMA3A,NRP1,SEMA3A$NRP1,Effector CD8 T cell,1.6642236e-06,1.08342365e-05,4715
CD4,SEMA3C,NRP1,SEMA3C$NRP1,Effector CD8 T cell,8.304756e-05,0.000118524425,4715
CD4,SEMA3D,NRP1,SEMA3D$NRP1,Effector CD8 T cell,7.5070096e-11,2.5929494e-09,4715
CD4,SEMA3C,NRP2,SEMA3C$NRP2,Effector CD8 T cell,3.7257785e-06,1.8370463e-05,4715
CD4,ADM,CALCRL,ADM$CALCRL,Effector CD8 T cell,-4.5299212e-11,1.5569033e-09,4715
CD4,APELA,APLNR,APELA$APLNR,Effector CD8 T cell,0.0,0.0,4715
CD4,GAS6,AXL,GAS6$AXL,Effector CD8 T cell,2.496473e-05,9.764567e-05,4715
CD4,GAS6,MERTK,GAS6$MERTK,Effector CD8 T cell,3.4719615e-06,1.9775634e-05,4715
CD4,GRN,SORT1,GRN$SORT1,Effector CD8 T cell,5.2108214e-07,2.09034e-05,4715
CD4,PROS1,AXL,PROS1$AXL,Effector CD8 T cell,9.710157e-05,0.00017432547,4715
CD4,PROS1,TYRO3,PROS1$TYRO3,Effector CD8 T cell,-4.5559864e-06,8.464617e-07,4715
CD4,BTLA,TNFRSF14,BTLA$TNFRSF14,Effector CD8 T cell,7.3207275e-07,3.110132e-06,4715
CD4,LGALS9,HAVCR2,LGALS9$HAVCR2,Effector CD8 T cell,3.842116e-06,9.711158e-07,4715
