gene,metabolite,cell_type,mean,std,n
HIF1A,alpha-Tocopherol,Gamma delta T cell,-3.1174885e-09,3.8726373e-08,2417
HIF1A,2-Hydroxychlorpropamide,ISG CD8 T cell,0.0,0.0,239
HIF1A,25-Hydroxycholesterol,ISG CD8 T cell,4.718942e-07,4.2808456e-06,239
HIF1A,ADP,ISG CD8 T cell,0.0,0.0,239
HIF1A,Acetate,ISG CD8 T cell,-2.4579177e-07,2.1865283e-06,239
HIF1A,Adenine,ISG CD8 T cell,9.677115e-11,8.794158e-10,239
HIF1A,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,ISG CD8 T cell,6.313231e-08,5.7127454e-07,239
HIF1A,Adenosine diphosphate ribose,ISG CD8 T cell,-5.014431e-08,4.4858328e-07,239
HIF1A,Adenosine triphosphate,ISG CD8 T cell,1.02002524e-07,9.48982e-07,239
HIF1A,Cadmium|Manganese,ISG CD8 T cell,2.0001208e-07,1.7828557e-06,239
HIF1A,Chloride,ISG CD8 T cell,2.233173e-08,2.0588834e-07,239
HIF1A,Cholesterol,ISG CD8 T cell,-2.0644593e-07,1.874474e-06,239
HIF1A,Citric acid|Oxalic acid,ISG CD8 T cell,4.9136126e-08,4.5472933e-07,239
HIF1A,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,ISG CD8 T cell,-1.3504832e-06,1.2579973e-05,239
HIF1A,D-Glucose,ISG CD8 T cell,-2.2482527e-06,2.0201856e-05,239
HIF1A,D-Maltose|D-Xylose,ISG CD8 T cell,-6.787119e-07,6.4904716e-06,239
HIF1A,Estradiol,ISG CD8 T cell,4.4463285e-08,3.9874817e-07,239
HIF1A,Ethanol,ISG CD8 T cell,1.1696724e-07,1.0403586e-06,239
HIF1A,Fatty acid,ISG CD8 T cell,1.8521419e-07,1.6725694e-06,239
HIF1A,Folic acid,ISG CD8 T cell,3.0264175e-08,2.711936e-07,239
HIF1A,Folinic acid,ISG CD8 T cell,4.43312e-11,4.1033918e-10,239
HIF1A,Glutathione,ISG CD8 T cell,6.0808936e-10,5.5952274e-09,239
HIF1A,Heme,ISG CD8 T cell,6.81085e-07,6.1376363e-06,239
HIF1A,Iron,ISG CD8 T cell,-7.093317e-07,6.64083e-06,239
HIF1A,L-Arginine|L-Histidine|L-Tyrosine,ISG CD8 T cell,-1.0700914e-08,9.519444e-08,239
HIF1A,L-Cystine,ISG CD8 T cell,-7.53526e-09,6.72863e-08,239
HIF1A,L-Isoleucine|L-Valine,ISG CD8 T cell,0.0,0.0,239
HIF1A,L-Lactate,ISG CD8 T cell,-7.2582997e-09,6.473379e-08,239
HIF1A,L-Methionine|L-Phenylalanine,ISG CD8 T cell,-1.5489968e-08,1.3939542e-07,239
HIF1A,Neurotransmitter,ISG CD8 T cell,-2.6779245e-09,2.4802834e-08,239
HIF1A,Nicotinate,ISG CD8 T cell,-5.928085e-08,5.4170556e-07,239
HIF1A,Sodium,ISG CD8 T cell,-4.0090302e-07,3.7021398e-06,239
HIF1A,Taurocholic acid,ISG CD8 T cell,4.5679485e-07,4.105233e-06,239
HIF1A,Vitamin D3,ISG CD8 T cell,-1.3477364e-07,1.1984746e-06,239
HIF1A,Zinc,ISG CD8 T cell,3.0522975e-07,2.728498e-06,239
HIF1A,alpha-Tocopherol,ISG CD8 T cell,-5.6310134e-09,5.1165056e-08,239
HIF1A,2-Hydroxychlorpropamide,Proliferating CD8 T cell,0.0,0.0,1993
HIF1A,25-Hydroxycholesterol,Proliferating CD8 T cell,1.515101e-08,6.7638695e-07,1993
HIF1A,ADP,Proliferating CD8 T cell,0.0,0.0,1993
HIF1A,Acetate,Proliferating CD8 T cell,-1.1233378e-08,5.073326e-07,1993
HIF1A,Adenine,Proliferating CD8 T cell,3.5628618e-12,1.5905693e-10,1993
HIF1A,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,Proliferating CD8 T cell,2.8092115e-09,1.2459972e-07,1993
HIF1A,Adenosine diphosphate ribose,Proliferating CD8 T cell,-1.6104926e-09,7.189727e-08,1993
HIF1A,Adenosine triphosphate,Proliferating CD8 T cell,4.249125e-09,1.8638676e-07,1993
HIF1A,Cadmium|Manganese,Proliferating CD8 T cell,8.6441325e-09,3.8590025e-07,1993
HIF1A,Chloride,Proliferating CD8 T cell,1.2667779e-09,5.568232e-08,1993
HIF1A,Cholesterol,Proliferating CD8 T cell,-7.558392e-09,3.3742953e-07,1993
HIF1A,Citric acid|Oxalic acid,Proliferating CD8 T cell,2.0890045e-09,9.324769e-08,1993
HIF1A,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,Proliferating CD8 T cell,-5.873046e-08,2.6230437e-06,1993
HIF1A,D-Glucose,Proliferating CD8 T cell,-8.353425e-08,3.7338223e-06,1993
HIF1A,D-Maltose|D-Xylose,Proliferating CD8 T cell,-2.6525468e-08,1.1851454e-06,1993
HIF1A,Estradiol,Proliferating CD8 T cell,1.6363888e-09,7.301786e-08,1993
HIF1A,Ethanol,Proliferating CD8 T cell,4.6744706e-09,2.072274e-07,1993
HIF1A,Fatty acid,Proliferating CD8 T cell,6.7838175e-09,3.0285014e-07,1993
HIF1A,Folic acid,Proliferating CD8 T cell,1.3157063e-09,5.873711e-08,1993
HIF1A,Folinic acid,Proliferating CD8 T cell,2.208351e-12,9.858747e-11,1993
HIF1A,Glutathione,Proliferating CD8 T cell,2.9060898e-11,1.2973665e-09,1993
HIF1A,Heme,Proliferating CD8 T cell,2.8479356e-08,1.2714047e-06,1993
HIF1A,Iron,Proliferating CD8 T cell,-2.9911874e-08,1.335766e-06,1993
HIF1A,L-Arginine|L-Histidine|L-Tyrosine,Proliferating CD8 T cell,-3.7618875e-10,1.6816093e-08,1993
HIF1A,L-Cystine,Proliferating CD8 T cell,-3.1381228e-10,1.390648e-08,1993
HIF1A,L-Isoleucine|L-Valine,Proliferating CD8 T cell,0.0,0.0,1993
HIF1A,L-Lactate,Proliferating CD8 T cell,-2.3458008e-10,1.2553271e-08,1993
HIF1A,L-Methionine|L-Phenylalanine,Proliferating CD8 T cell,-5.962417e-10,2.6626914e-08,1993
HIF1A,Neurotransmitter,Proliferating CD8 T cell,-1.5142754e-10,8.471507e-09,1993
HIF1A,Nicotinate,Proliferating CD8 T cell,-3.1303895e-09,1.399582e-07,1993
HIF1A,Sodium,Proliferating CD8 T cell,-1.79279e-08,8.0273014e-07,1993
HIF1A,Taurocholic acid,Proliferating CD8 T cell,1.8772951e-08,8.3633495e-07,1993
HIF1A,Vitamin D3,Proliferating CD8 T cell,-6.500257e-09,2.9019117e-07,1993
HIF1A,Zinc,Proliferating CD8 T cell,1.1385091e-08,5.08265e-07,1993
HIF1A,alpha-Tocopherol,Proliferating CD8 T cell,-1.7448568e-10,7.8064355e-09,1993
HIF1A,2-Hydroxychlorpropamide,other,5.4432824e-08,3.078861e-07,103187
HIF1A,25-Hydroxycholesterol,other,5.4063325e-06,1.2330774e-05,103187
HIF1A,ADP,other,3.3948757e-09,1.9197604e-08,103187
HIF1A,Acetate,other,-5.054307e-06,1.0822044e-05,103187
HIF1A,Adenine,other,1.4211746e-09,2.9763023e-09,103187
HIF1A,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,other,1.3191878e-06,2.8878496e-06,103187
HIF1A,Adenosine diphosphate ribose,other,-5.8079144e-07,1.2414802e-06,103187
HIF1A,Adenosine triphosphate,other,1.6632881e-06,3.6411673e-06,103187
HIF1A,Cadmium|Manganese,other,2.66988e-06,5.8136357e-06,103187
HIF1A,Chloride,other,3.984981e-07,1.2331756e-06,103187
HIF1A,Cholesterol,other,-2.968915e-06,7.126219e-06,103187
HIF1A,Citric acid|Oxalic acid,other,7.6587986e-07,1.9018303e-06,103187
HIF1A,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,other,-2.4202809e-05,5.2446387e-05,103187
HIF1A,D-Glucose,other,-3.267682e-05,6.883064e-05,103187
HIF1A,D-Maltose|D-Xylose,other,-1.2428827e-05,2.5966601e-05,103187
HIF1A,Estradiol,other,5.852369e-07,1.2952615e-06,103187
HIF1A,Ethanol,other,1.6618283e-06,3.5589246e-06,103187
HIF1A,Fatty acid,other,2.8303327e-06,5.507728e-06,103187
HIF1A,Folic acid,other,4.5994895e-07,9.77313e-07,103187
HIF1A,Folinic acid,other,6.5081013e-10,1.3806591e-09,103187
HIF1A,Glutathione,other,-1.09585025e-08,1.3692855e-07,103187
HIF1A,Heme,other,1.1757323e-05,2.4585974e-05,103187
HIF1A,Iron,other,-1.2085094e-05,2.581909e-05,103187
HIF1A,L-Arginine|L-Histidine|L-Tyrosine,other,-1.4945597e-07,2.9210543e-07,103187
HIF1A,L-Cystine,other,-1.2496464e-07,2.521258e-07,103187
HIF1A,L-Isoleucine|L-Valine,other,-7.1928303e-09,4.0648196e-08,103187
HIF1A,L-Lactate,other,-1.1452862e-07,2.3915175e-07,103187
HIF1A,L-Methionine|L-Phenylalanine,other,-2.2860766e-07,4.606976e-07,103187
HIF1A,Neurotransmitter,other,-6.316039e-08,1.4559949e-07,103187
HIF1A,Nicotinate,other,-1.225608e-06,2.627374e-06,103187
HIF1A,Sodium,other,-5.511499e-06,1.1833377e-05,103187
HIF1A,Taurocholic acid,other,5.670514e-06,1.25936995e-05,103187
HIF1A,Vitamin D3,other,-1.5565588e-06,5.9191543e-06,103187
HIF1A,Zinc,other,3.94455e-06,8.309131e-06,103187
HIF1A,alpha-Tocopherol,other,-9.180944e-08,1.9352012e-07,103187
IL2RA,25-Hydroxycholesterol,Effector CD8 T cell,-9.328934e-08,3.4749078e-06,4715
IL2RA,Acetate,Effector CD8 T cell,8.985707e-06,0.00030844775,4715
IL2RA,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,Effector CD8 T cell,2.0941723e-08,7.257612e-07,4715
IL2RA,Adenosine diphosphate ribose,Effector CD8 T cell,2.2227859e-08,7.7850825e-07,4715
IL2RA,Adenosine triphosphate,Effector CD8 T cell,-7.8108826e-08,2.7159556e-06,4715
IL2RA,Cadmium|Manganese,Effector CD8 T cell,-6.041554e-09,2.0736304e-07,4715
IL2RA,Chloride,Effector CD8 T cell,-3.3380203e-09,1.1678153e-07,4715
IL2RA,Cholesterol,Effector CD8 T cell,-2.4297074e-07,8.485898e-06,4715
IL2RA,Citric acid|Oxalic acid,Effector CD8 T cell,7.645866e-06,0.00026251885,4715
IL2RA,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,Effector CD8 T cell,-2.6849032e-06,9.224804e-05,4715
IL2RA,D-Glucose,Effector CD8 T cell,-2.4860715e-06,8.605965e-05,4715
IL2RA,D-Maltose|D-Xylose,Effector CD8 T cell,-9.673222e-07,3.364866e-05,4715
IL2RA,Estradiol,Effector CD8 T cell,7.859803e-06,0.00026987653,4715
IL2RA,Ethanol,Effector CD8 T cell,2.6670513e-08,9.1763803e-07,4715
IL2RA,Fatty acid,Effector CD8 T cell,-2.48187e-07,1.0110675e-05,4715
IL2RA,Folic acid,Effector CD8 T cell,4.5808233e-07,1.5912065e-05,4715
IL2RA,Glutathione,Effector CD8 T cell,1.0817101e-08,3.7831262e-07,4715
IL2RA,Heme,Effector CD8 T cell,5.479261e-07,1.9214118e-05,4715
IL2RA,Iron,Effector CD8 T cell,8.98006e-06,0.0003083224,4715
IL2RA,L-Arginine|L-Histidine|L-Tyrosine,Effector CD8 T cell,-9.2673196e-11,3.252175e-09,4715
IL2RA,L-Lactate,Effector CD8 T cell,-4.304956e-09,1.4800652e-07,4715
IL2RA,L-Methionine|L-Phenylalanine,Effector CD8 T cell,-3.431617e-10,1.1852885e-08,4715
IL2RA,Neurotransmitter,Effector CD8 T cell,6.1123495e-10,2.1187734e-08,4715
IL2RA,Nicotinate,Effector CD8 T cell,8.135297e-06,0.0002792812,4715
IL2RA,Sodium,Effector CD8 T cell,9.407916e-08,3.2351002e-06,4715
IL2RA,Taurocholic acid,Effector CD8 T cell,1.2843626e-05,0.00044084212,4715
IL2RA,Vitamin D3,Effector CD8 T cell,-1.8880885e-07,6.4932647e-06,4715
IL2RA,Zinc,Effector CD8 T cell,-5.4840843e-09,1.9276543e-07,4715
IL2RA,25-Hydroxycholesterol,Gamma delta T cell,-5.016038e-07,7.467394e-06,2417
IL2RA,Acetate,Gamma delta T cell,7.0293085e-05,0.00086153066,2417
IL2RA,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,Gamma delta T cell,1.779124e-07,2.2264724e-06,2417
IL2RA,Adenosine diphosphate ribose,Gamma delta T cell,2.1879389e-07,2.764678e-06,2417
IL2RA,Adenosine triphosphate,Gamma delta T cell,-6.6323975e-07,8.315618e-06,2417
IL2RA,Cadmium|Manganese,Gamma delta T cell,-4.056227e-08,5.174484e-07,2417
IL2RA,Chloride,Gamma delta T cell,-2.0209097e-08,2.791506e-07,2417
IL2RA,Cholesterol,Gamma delta T cell,-1.6468825e-06,2.1129668e-05,2417
IL2RA,Citric acid|Oxalic acid,Gamma delta T cell,6.0104496e-05,0.00073685544,2417
IL2RA,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,Gamma delta T cell,-2.273502e-05,0.00028013316,2417
IL2RA,D-Glucose,Gamma delta T cell,-2.1798804e-05,0.00027040165,2417
IL2RA,D-Maltose|D-Xylose,Gamma delta T cell,-8.643999e-06,0.000108440756,2417
IL2RA,Estradiol,Gamma delta T cell,6.1911e-05,0.00075910945,2417
IL2RA,Ethanol,Gamma delta T cell,1.7356267e-07,2.2573865e-06,2417
IL2RA,Fatty acid,Gamma delta T cell,-1.3911823e-06,2.9059192e-05,2417
IL2RA,Folic acid,Gamma delta T cell,4.2525426e-06,5.330597e-05,2417
IL2RA,Glutathione,Gamma delta T cell,6.4825045e-08,8.615572e-07,2417
IL2RA,Heme,Gamma delta T cell,4.8900456e-06,6.1746134e-05,2417
IL2RA,Iron,Gamma delta T cell,7.0756025e-05,0.0008674234,2417
IL2RA,L-Arginine|L-Histidine|L-Tyrosine,Gamma delta T cell,-8.3654605e-10,1.0590941e-08,2417
IL2RA,L-Lactate,Gamma delta T cell,-3.8763346e-08,4.7864694e-07,2417
IL2RA,L-Methionine|L-Phenylalanine,Gamma delta T cell,-2.0368869e-09,2.8244902e-08,2417
IL2RA,Neurotransmitter,Gamma delta T cell,5.596881e-09,6.973134e-08,2417
IL2RA,Nicotinate,Gamma delta T cell,6.379651e-05,0.0007821889,2417
IL2RA,Sodium,Gamma delta T cell,6.871882e-07,8.982432e-06,2417
IL2RA,Taurocholic acid,Gamma delta T cell,0.00010039133,0.0012302262,2417
IL2RA,Vitamin D3,Gamma delta T cell,-1.2966424e-06,1.700871e-05,2417
IL2RA,Zinc,Gamma delta T cell,-5.1674743e-08,6.543358e-07,2417
IL2RA,25-Hydroxycholesterol,ISG CD8 T cell,-1.4311562e-06,1.3308978e-05,239
IL2RA,Acetate,ISG CD8 T cell,0.00013327594,0.0011847437,239
IL2RA,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,ISG CD8 T cell,2.9569787e-07,2.6299665e-06,239
IL2RA,Adenosine diphosphate ribose,ISG CD8 T cell,3.0271246e-07,2.7051278e-06,239
IL2RA,Adenosine triphosphate,ISG CD8 T cell,-1.0745632e-06,9.562355e-06,239
IL2RA,Cadmium|Manganese,ISG CD8 T cell,-1.04922904e-07,9.632198e-07,239
IL2RA,Chloride,ISG CD8 T cell,-5.0956135e-08,4.5903406e-07,239
IL2RA,Cholesterol,ISG CD8 T cell,-3.965651e-06,3.5392946e-05,239
IL2RA,Citric acid|Oxalic acid,ISG CD8 T cell,0.00011397133,0.0010132408,239
IL2RA,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,ISG CD8 T cell,-4.085826e-05,0.0003635819,239
IL2RA,D-Glucose,ISG CD8 T cell,-3.3946933e-05,0.00030250035,239
IL2RA,D-Maltose|D-Xylose,ISG CD8 T cell,-1.2319198e-05,0.000110621564,239
IL2RA,Estradiol,ISG CD8 T cell,0.00011650227,0.0010360488,239
IL2RA,Ethanol,ISG CD8 T cell,4.1738934e-07,3.750644e-06,239
IL2RA,Fatty acid,ISG CD8 T cell,-3.7574152e-06,4.670792e-05,239
IL2RA,Folic acid,ISG CD8 T cell,6.092288e-06,5.4769458e-05,239
IL2RA,Glutathione,ISG CD8 T cell,1.5000037e-07,1.3529444e-06,239
IL2RA,Heme,ISG CD8 T cell,8.104132e-06,7.2547824e-05,239
IL2RA,Iron,ISG CD8 T cell,0.00013443032,0.0011952095,239
IL2RA,L-Arginine|L-Histidine|L-Tyrosine,ISG CD8 T cell,-1.2562495e-09,1.1525825e-08,239
IL2RA,L-Lactate,ISG CD8 T cell,-7.093576e-08,6.358657e-07,239
IL2RA,L-Methionine|L-Phenylalanine,ISG CD8 T cell,-4.083203e-09,3.684679e-08,239
IL2RA,Neurotransmitter,ISG CD8 T cell,1.14119265e-08,1.0217628e-07,239
IL2RA,Nicotinate,ISG CD8 T cell,0.000121078745,0.0010763712,239
IL2RA,Sodium,ISG CD8 T cell,1.4046959e-06,1.2535733e-05,239
IL2RA,Taurocholic acid,ISG CD8 T cell,0.000190534,0.0016935238,239
IL2RA,Vitamin D3,ISG CD8 T cell,-2.4041055e-06,2.243727e-05,239
IL2RA,Zinc,ISG CD8 T cell,-6.187755e-08,5.671417e-07,239
IL2RA,25-Hydroxycholesterol,Proliferating CD8 T cell,-4.2359193e-08,1.8910428e-06,1993
IL2RA,Acetate,Proliferating CD8 T cell,5.372191e-06,0.00023983087,1993
IL2RA,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,Proliferating CD8 T cell,1.0285314e-08,4.5916755e-07,1993
IL2RA,Adenosine diphosphate ribose,Proliferating CD8 T cell,1.3516403e-08,6.034132e-07,1993
IL2RA,Adenosine triphosphate,Proliferating CD8 T cell,-3.9772374e-08,1.7755592e-06,1993
IL2RA,Cadmium|Manganese,Proliferating CD8 T cell,-3.3823615e-09,1.5099886e-07,1993
IL2RA,Chloride,Proliferating CD8 T cell,-2.2255993e-09,9.935749e-08,1993
IL2RA,Cholesterol,Proliferating CD8 T cell,-1.3686073e-07,6.109878e-06,1993
IL2RA,Citric acid|Oxalic acid,Proliferating CD8 T cell,4.5917805e-06,0.000204991,1993
IL2RA,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,Proliferating CD8 T cell,-1.2616625e-06,5.6324436e-05,1993
IL2RA,D-Glucose,Proliferating CD8 T cell,-1.2492787e-06,5.5771583e-05,1993
IL2RA,D-Maltose|D-Xylose,Proliferating CD8 T cell,-5.351567e-07,2.3891014e-05,1993
IL2RA,Estradiol,Proliferating CD8 T cell,4.746509e-06,0.00021189854,1993
IL2RA,Ethanol,Proliferating CD8 T cell,1.6062804e-08,7.1709223e-07,1993
IL2RA,Fatty acid,Proliferating CD8 T cell,-8.563067e-08,3.8228122e-06,1993
IL2RA,Folic acid,Proliferating CD8 T cell,2.695668e-07,1.2034278e-05,1993
IL2RA,Glutathione,Proliferating CD8 T cell,7.595734e-09,3.3909657e-07,1993
IL2RA,Heme,Proliferating CD8 T cell,2.923328e-07,1.3050621e-05,1993
IL2RA,Iron,Proliferating CD8 T cell,5.4227858e-06,0.00024208958,1993
IL2RA,L-Arginine|L-Histidine|L-Tyrosine,Proliferating CD8 T cell,-6.55001e-11,2.9241227e-09,1993
IL2RA,L-Lactate,Proliferating CD8 T cell,-2.575276e-09,1.1496812e-07,1993
IL2RA,L-Methionine|L-Phenylalanine,Proliferating CD8 T cell,-2.2072716e-10,9.853929e-09,1993
IL2RA,Neurotransmitter,Proliferating CD8 T cell,3.2059402e-10,1.4312288e-08,1993
IL2RA,Nicotinate,Proliferating CD8 T cell,4.8973275e-06,0.00021863153,1993
IL2RA,Sodium,Proliferating CD8 T cell,5.7771317e-08,2.5790864e-06,1993
IL2RA,Taurocholic acid,Proliferating CD8 T cell,7.631808e-06,0.00034070702,1993
IL2RA,Vitamin D3,Proliferating CD8 T cell,-1.0546625e-07,4.7083327e-06,1993
IL2RA,Zinc,Proliferating CD8 T cell,-3.2410057e-09,1.446883e-07,1993
IL2RA,25-Hydroxycholesterol,other,-1.925514e-05,4.6716214e-05,103187
IL2RA,Acetate,other,0.0020254606,0.0041517885,103187
IL2RA,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,other,4.918897e-06,1.0342125e-05,103187
IL2RA,Adenosine diphosphate ribose,other,5.964233e-06,1.2914397e-05,103187
IL2RA,Adenosine triphosphate,other,-1.7432294e-05,3.6495516e-05,103187
IL2RA,Cadmium|Manganese,other,-1.1311115e-06,2.563526e-06,103187
IL2RA,Chloride,other,-6.967454e-07,1.5760069e-06,103187
IL2RA,Cholesterol,other,-5.124914e-05,0.00011065868,103187
IL2RA,Citric acid|Oxalic acid,other,0.0017311341,0.0035497271,103187
IL2RA,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,other,-0.0006382616,0.0013212238,103187
IL2RA,D-Glucose,other,-0.0006137373,0.0012769479,103187
IL2RA,D-Maltose|D-Xylose,other,-0.00024089332,0.00051196344,103187
IL2RA,Estradiol,other,0.0017848017,0.003660261,103187
IL2RA,Ethanol,other,4.5731517e-06,1.052355e-05,103187
IL2RA,Fatty acid,other,-5.956235e-05,0.00020205158,103187
IL2RA,Folic acid,other,0.00012120779,0.0002559978,103187
IL2RA,Glutathione,other,1.8909128e-06,4.3424116e-06,103187
IL2RA,Heme,other,0.00012944042,0.00027647466,103187
IL2RA,Iron,other,0.0020367145,0.0041763447,103187
IL2RA,L-Arginine|L-Histidine|L-Tyrosine,other,-2.0363496e-08,4.40202e-08,103187
IL2RA,L-Lactate,other,-1.062788e-06,2.2387119e-06,103187
IL2RA,L-Methionine|L-Phenylalanine,other,-6.478476e-08,1.5215127e-07,103187
IL2RA,Neurotransmitter,other,1.6909107e-07,3.562018e-07,103187
IL2RA,Nicotinate,other,0.0018418044,0.0037762227,103187
IL2RA,Sodium,other,1.7374094e-05,4.0030878e-05,103187
IL2RA,Taurocholic acid,other,0.0029047767,0.0059510996,103187
IL2RA,Vitamin D3,other,-3.292305e-05,7.627541e-05,103187
IL2RA,Zinc,other,-1.3843945e-06,2.9860967e-06,103187
MYC,2-Hydroxychlorpropamide,Effector CD8 T cell,0.0,0.0,4715
MYC,25-Hydroxycholesterol,Effector CD8 T cell,0.0,0.0,4715
MYC,ADP,Effector CD8 T cell,0.0,0.0,4715
MYC,Acetate,Effector CD8 T cell,4.57218e-06,8.422799e-05,4715
MYC,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,Effector CD8 T cell,1.5567123e-06,2.8995659e-05,4715
MYC,Adenosine triphosphate,Effector CD8 T cell,1.0824197e-09,2.0141558e-08,4715
MYC,Bilirubin|Fusidic Acid,Effector CD8 T cell,0.0,0.0,4715
MYC,Cadmium|Manganese,Effector CD8 T cell,0.0,0.0,4715
MYC,Chloride,Effector CD8 T cell,1.0743105e-06,1.974826e-05,4715
MYC,Cholesterol,Effector CD8 T cell,0.0,0.0,4715
MYC,Citric acid|Oxalic acid,Effector CD8 T cell,9.63847e-09,1.7859531e-07,4715
MYC,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,Effector CD8 T cell,8.756566e-06,0.00016087246,4715
MYC,D-Glucose,Effector CD8 T cell,8.756944e-06,0.00016108823,4715
MYC,D-Maltose|D-Xylose,Effector CD8 T cell,5.7999e-06,0.00010676406,4715
MYC,Estradiol,Effector CD8 T cell,2.3043718e-08,4.249535e-07,4715
MYC,Ethanol,Effector CD8 T cell,2.1013166e-06,3.8821778e-05,4715
MYC,Fatty acid,Effector CD8 T cell,-5.4524296e-08,1.0157909e-06,4715
MYC,Folic acid,Effector CD8 T cell,0.0,0.0,4715
MYC,Folinic acid,Effector CD8 T cell,6.167767e-08,1.1709861e-06,4715
MYC,Glutathione,Effector CD8 T cell,1.0791678e-07,2.0465397e-06,4715
MYC,Heme,Effector CD8 T cell,0.0,0.0,4715
MYC,Iron,Effector CD8 T cell,2.2694157e-06,4.179503e-05,4715
MYC,L-Arginine|L-Histidine|L-Tyrosine,Effector CD8 T cell,6.9001374e-07,1.29123455e-05,4715
MYC,L-Cystine,Effector CD8 T cell,1.02066274e-07,1.9469205e-06,4715
MYC,L-Isoleucine|L-Valine,Effector CD8 T cell,0.0,0.0,4715
MYC,L-Lactate,Effector CD8 T cell,3.683628e-06,6.784169e-05,4715
MYC,L-Methionine|L-Phenylalanine,Effector CD8 T cell,5.510237e-07,1.0355337e-05,4715
MYC,Neurotransmitter,Effector CD8 T cell,5.3306685e-08,9.927148e-07,4715
MYC,Nicotinate,Effector CD8 T cell,5.1520567e-07,9.558964e-06,4715
MYC,Sodium,Effector CD8 T cell,9.858968e-06,0.00018083221,4715
MYC,Taurocholic acid,Effector CD8 T cell,2.315427e-06,4.2637068e-05,4715
MYC,Vitamin C,Effector CD8 T cell,0.0,0.0,4715
MYC,Vitamin D3,Effector CD8 T cell,0.0,0.0,4715
MYC,Zinc,Effector CD8 T cell,0.0,0.0,4715
MYC,alpha-Tocopherol,Effector CD8 T cell,2.1522877e-07,3.9986962e-06,4715
MYC,2-Hydroxychlorpropamide,Gamma delta T cell,0.0,0.0,2417
MYC,25-Hydroxycholesterol,Gamma delta T cell,0.0,0.0,2417
MYC,ADP,Gamma delta T cell,0.0,0.0,2417
MYC,Acetate,Gamma delta T cell,7.727182e-06,0.00010966868,2417
MYC,Adenosine|Cytidine|Guanosine|Inosine|Thymidine|Uridine,Gamma delta T cell,2.330746e-06,3.4240078e-05,2417
MYC,Adenosine triphosphate,Gamma delta T cell,1.5627228e-09,2.3494625e-08,2417
MYC,Bilirubin|Fusidic Acid,Gamma delta T cell,0.0,0.0,2417
MYC,Cadmium|Manganese,Gamma delta T cell,0.0,0.0,2417
MYC,Chloride,Gamma delta T cell,1.6757e-06,2.3966246e-05,2417
MYC,Cholesterol,Gamma delta T cell,0.0,0.0,2417
MYC,Citric acid|Oxalic acid,Gamma delta T cell,1.8184435e-08,2.6369437e-07,2417
MYC,D-Galactose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid,Gamma delta T cell,1.4625283e-05,0.00020775055,2417
MYC,D-Glucose,Gamma delta T cell,1.4555854e-05,0.00020692113,2417
MYC,D-Maltose|D-Xylose,Gamma delta T cell,9.691921e-06,0.00013796921,2417
MYC,Estradiol,Gamma delta T cell,3.6779177e-08,5.32943e-07,2417
MYC,Ethanol,Gamma delta T cell,3.6385316e-06,5.2195806e-05,2417
MYC,Fatty acid,Gamma delta T cell,-8.56296e-08,1.2258918e-06,2417
MYC,Folic acid,Gamma delta T cell,0.0,0.0,2417
MYC,Folinic acid,Gamma delta T cell,8.444576e-08,1.3025948e-06,2417
MYC,Glutathione,Gamma delta T cell,1.9338523e-07,2.8015036e-06,2417
MYC,Heme,Gamma delta T cell,0.0,0.0,2417
MYC,Iron,Gamma delta T cell,3.782233e-06,5.3785072e-05,2417
MYC,L-Arginine|L-Histidine|L-Tyrosine,Gamma delta T cell,1.3588088e-06,1.9727815e-05,2417
MYC,L-Cystine,Gamma delta T cell,1.751376e-07,2.5409076e-06,2417
MYC,L-Isoleucine|L-Valine,Gamma delta T cell,0.0,0.0,2417
MYC,L-Lactate,Gamma delta T cell,6.1894493e-06,8.806017e-05,2417
MYC,L-Methionine|L-Phenylalanine,Gamma delta T cell,8.424642e-07,1.2165205e-05,2417
MYC,Neurotransmitter,Gamma delta T cell,8.523932e-08,1.2226803e-06,2417
MYC,Nicotinate,Gamma delta T cell,9.154037e-07,1.3174786e-05,2417
MYC,Sodium,Gamma delta T cell,1.6458273e-05,0.00023324069,2417
