group,left,right,count
lr,-0.0013196664,-0.00053195335,2
lr,-0.00053195335,0.00025575966,3454
lr,0.00025575966,0.0010434727,4
lr,0.0010434727,0.0018311857,1
lr,0.0018311857,0.0026188986,1
lr,0.0026188986,0.0034066117,0
lr,0.0034066117,0.004194325,0
lr,0.004194325,0.004982038,1
lr,0.004982038,0.005769751,1
lr,0.005769751,0.0065574637,0
lr,0.0065574637,0.007345177,0
lr,0.007345177,0.00813289,0
lr,0.00813289,0.0089206025,0
lr,0.0089206025,0.009708316,0
lr,0.009708316,0.010496029,0
lr,0.010496029,0.011283742,0
lr,0.011283742,0.012071455,0
lr,0.012071455,0.012859168,0
lr,0.012859168,0.013646881,0
lr,0.013646881,0.014434594,0
lr,0.014434594,0.015222307,0
lr,0.015222307,0.01601002,0
lr,0.01601002,0.016797733,0
lr,0.016797733,0.017585447,0
lr,0.017585447,0.01837316,0
lr,0.01837316,0.019160872,0
lr,0.019160872,0.019948585,0
lr,0.019948585,0.020736298,0
lr,0.020736298,0.021524012,0
lr,0.021524012,0.022311725,0
lr,0.022311725,0.023099437,0
lr,0.023099437,0.02388715,0
lr,0.02388715,0.024674863,0
lr,0.024674863,0.025462577,0
lr,0.025462577,0.02625029,0
lr,0.02625029,0.027038002,0
lr,0.027038002,0.027825715,0
lr,0.027825715,0.028613428,0
lr,0.028613428,0.029401142,0
lr,0.029401142,0.030188855,0
lr,0.030188855,0.030976567,0
lr,0.030976567,0.03176428,0
lr,0.03176428,0.032551993,0
lr,0.032551993,0.033339705,0
lr,0.033339705,0.034127418,0
lr,0.034127418,0.034915134,0
lr,0.034915134,0.035702847,0
lr,0.035702847,0.03649056,0
lr,0.03649056,0.037278272,0
lr,0.037278272,0.038065985,1
ltf,-0.00040344425,-0.0003743005,1
ltf,-0.0003743005,-0.0003451567,0
ltf,-0.0003451567,-0.00031601294,0
ltf,-0.00031601294,-0.00028686918,0
ltf,-0.00028686918,-0.00025772542,0
ltf,-0.00025772542,-0.00022858163,0
ltf,-0.00022858163,-0.00019943787,0
ltf,-0.00019943787,-0.0001702941,0
ltf,-0.0001702941,-0.00014115033,0
ltf,-0.00014115033,-0.00011200656,1
ltf,-0.00011200656,-8.286279e-05,2
ltf,-8.286279e-05,-5.3719017e-05,1
ltf,-5.3719017e-05,-2.4575249e-05,6
ltf,-2.4575249e-05,4.5685215e-06,1981
ltf,4.5685215e-06,3.371229e-05,4
ltf,3.371229e-05,6.285606e-05,0
ltf,6.285606e-05,9.199983e-05,0
ltf,9.199983e-05,0.0001211436,1
ltf,0.0001211436,0.00015028736,1
ltf,0.00015028736,0.00017943114,0
ltf,0.00017943114,0.00020857491,1
ltf,0.00020857491,0.00023771868,0
ltf,0.00023771868,0.00026686245,0
ltf,0.00026686245,0.0002960062,0
ltf,0.0002960062,0.00032514997,1
ltf,0.00032514997,0.00035429376,0
ltf,0.00035429376,0.00038343752,0
ltf,0.00038343752,0.00041258128,0
ltf,0.00041258128,0.00044172507,0
ltf,0.00044172507,0.00047086884,0
ltf,0.00047086884,0.0005000126,0
ltf,0.0005000126,0.00052915636,0
ltf,0.00052915636,0.0005583001,0
ltf,0.0005583001,0.00058744394,0
ltf,0.00058744394,0.0006165877,0
ltf,0.0006165877,0.00064573146,0
ltf,0.00064573146,0.0006748752,0
ltf,0.0006748752,0.000704019,0
ltf,0.000704019,0.00073316274,0
ltf,0.00073316274,0.0007623065,0
ltf,0.0007623065,0.0007914503,0
ltf,0.0007914503,0.0008205941,1
ltf,0.0008205941,0.00084973784,0
ltf,0.00084973784,0.0008788816,0
ltf,0.0008788816,0.00090802537,0
ltf,0.00090802537,0.0009371691,0
ltf,0.0009371691,0.00096631295,0
ltf,0.00096631295,0.0009954567,0
ltf,0.0009954567,0.0010246005,0
ltf,0.0010246005,0.0010537442,1
metab,-0.12203672,-0.07113647,2
metab,-0.07113647,-0.020236218,3
metab,-0.020236218,0.030664032,4899
metab,0.030664032,0.081564285,4
metab,0.081564285,0.13246453,4
metab,0.13246453,0.18336478,1
metab,0.18336478,0.23426503,0
metab,0.23426503,0.28516528,2
metab,0.28516528,0.33606553,0
metab,0.33606553,0.38696578,0
metab,0.38696578,0.43786603,0
metab,0.43786603,0.48876628,0
metab,0.48876628,0.53966653,0
metab,0.53966653,0.59056675,0
metab,0.59056675,0.64146703,0
metab,0.64146703,0.69236726,0
metab,0.69236726,0.74326754,0
metab,0.74326754,0.79416776,0
metab,0.79416776,0.84506804,0
metab,0.84506804,0.89596826,0
metab,0.89596826,0.94686854,0
metab,0.94686854,0.99776876,0
metab,0.99776876,1.048669,0
metab,1.048669,1.0995693,0
metab,1.0995693,1.1504695,0
metab,1.1504695,1.2013698,0
metab,1.2013698,1.25227,0
metab,1.25227,1.3031703,0
metab,1.3031703,1.3540705,0
metab,1.3540705,1.4049708,0
metab,1.4049708,1.455871,0
metab,1.455871,1.5067713,0
metab,1.5067713,1.5576715,0
metab,1.5576715,1.6085718,0
metab,1.6085718,1.659472,0
metab,1.659472,1.7103723,0
metab,1.7103723,1.7612725,0
metab,1.7612725,1.8121728,0
metab,1.8121728,1.863073,0
metab,1.863073,1.9139733,0
metab,1.9139733,1.9648736,0
