gene,tf,cell_type,mean,std,n
CD3E,ARID3B,Endothelial,0.0,0.0,265
CD3E,BCL6,Endothelial,-0.004987259,5.336316e-05,265
CD3E,BCL6B,Endothelial,0.018093837,0.00012366132,265
CD3E,CTCF,Endothelial,-0.03045004,0.00010658652,265
CD3E,EHF,Endothelial,0.0,0.0,265
CD3E,ELK4,Endothelial,-0.028794285,6.637105e-05,265
CD3E,EP300,Endothelial,-0.0018529816,0.00012045648,265
CD3E,ESRRA,Endothelial,-0.018618498,3.6150057e-05,265
CD3E,ETV5,Endothelial,-0.015107373,5.744431e-05,265
CD3E,FLI1,Endothelial,0.017270241,6.453056e-05,265
CD3E,FOXA1,Endothelial,-0.0117047625,9.463024e-05,265
CD3E,FOXI1,Endothelial,-0.004027733,5.5857385e-05,265
CD3E,FOXJ2,Endothelial,-0.016246766,5.6210367e-05,265
CD3E,FOXL2,Endothelial,0.0,0.0,265
CD3E,FOXO1,Endothelial,-0.029919678,3.340839e-05,265
CD3E,FOXO3,Endothelial,-0.034152508,5.4892484e-05,265
CD3E,FOXO4,Endothelial,-0.0006586339,1.6482787e-05,265
CD3E,GATA1,Endothelial,0.0,0.0,265
CD3E,GATA2,Endothelial,-0.015086157,7.045226e-05,265
CD3E,GATA3,Endothelial,-0.00010541698,2.7698632e-06,265
CD3E,HOXA5,Endothelial,-0.06568899,4.5355653e-05,265
CD3E,HOXB4,Endothelial,0.029035648,0.00028436742,265
CD3E,HOXB6,Endothelial,-0.019450754,6.972133e-05,265
CD3E,HOXB7,Endothelial,-0.01235521,3.6734917e-05,265
CD3E,HOXB9,Endothelial,0.0,0.0,265
CD3E,IRX1,Endothelial,0.0,0.0,265
CD3E,MECOM,Endothelial,0.0140547445,0.00017581189,265
CD3E,MEF2A,Endothelial,0.003370241,2.9902802e-05,265
CD3E,MYEF2,Endothelial,-0.039958972,7.507878e-05,265
CD3E,NR3C1,Endothelial,0.09549541,9.0135814e-05,265
CD3E,PDX1,Endothelial,0.0,0.0,265
CD3E,PITX1,Endothelial,0.0005827102,1.9502048e-05,265
CD3E,POU1F1,Endothelial,0.0,0.0,265
CD3E,POU2F1,Endothelial,0.000580063,5.425159e-06,265
CD3E,PPARGC1A,Endothelial,-0.010968344,0.00010931822,265
CD3E,RUNX1,Endothelial,0.0,0.0,265
CD3E,SIN3A,Endothelial,-0.0212753,6.153331e-05,265
CD3E,SMAD4,Endothelial,-0.024628747,0.00026046162,265
CD3E,STAT1,Endothelial,0.0042518848,8.3909224e-05,265
CD3E,STAT3,Endothelial,-0.019342216,0.00014216415,265
CD3E,STAT5A,Endothelial,-0.045133956,5.9911512e-05,265
