gene,metabolite,cell_type,mean,std,n
CD3E,"3b-Hydroxy-5-cholenoic acid|1b,3a,12a-Trihydroxy-5b-cholanoic acid|3alpha,7alpha-Dihydroxycoprostanic acid|Chenodeoxycholic acid|Coprocholic acid|Deoxycholic acid|Isoursodeoxycholic acid|Hyodeoxycholic acid|Lithocholic acid|Sulfolithocholic acid|Ursocholic acid|Ursodeoxycholic acid|Trihydroxycoprostanoic acid|Varanic acid|(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid|Glycochenodeoxycholate-3-sulfate|3-Sulfodeoxycholic acid|Chenodeoxycholic acid 3-sulfate|Ursodeoxycholic acid 3-sulfate",Fibroblast,0.0,0.0,811
CD3E,Adenosine triphosphate,Fibroblast,0.0,0.0,811
CD3E,Cholic acid,Fibroblast,0.0,0.0,811
CD3E,Leukotriene C4,Fibroblast,0.0,0.0,811
CD3E,ADP,Fibroblast,0.0,0.0,811
CD3E,Folinic acid,Fibroblast,0.0,0.0,811
CD3E,Progesterone,Fibroblast,0.0,0.0,811
CD3E,17a-Ethynylestradiol,Fibroblast,0.0,0.0,811
CD3E,Water,Fibroblast,0.0,0.0,811
CD3E,N-desmethylimatinib,Fibroblast,0.0,0.0,811
CD3E,"3',4'-Dihydrodiol",Fibroblast,0.0,0.0,811
CD3E,4-ene-Valproic acid,Fibroblast,0.0,0.0,811
CD3E,O-Desmethylverapamil (D-702),Fibroblast,0.0,0.0,811
CD3E,4'-Hydroxydiclofenac,Fibroblast,0.0,0.0,811
CD3E,5-Hydroxyomeprazole,Fibroblast,0.0,0.0,811
CD3E,N-Desmethylcitalopram,Fibroblast,0.0,0.0,811
CD3E,2-Hydroxychlorpropamide,Fibroblast,0.0,0.0,811
CD3E,Chloride,Fibroblast,0.0,0.0,811
CD3E,Sodium_hydrogen exchange,Fibroblast,0.0,0.0,811
CD3E,Anion exchange,Fibroblast,0.0,0.0,811
CD3E,Calcium release-activated calcium transport,Fibroblast,0.0,0.0,811
CD3E,Amiloride-sensitive sodium transport,Fibroblast,0.0,0.0,811
CD3E,D-Glucose,IEC,0.0,0.0,4522
CD3E,D-Galactose|D-Mannose,IEC,0.0,0.0,4522
CD3E,Glucosamine,IEC,0.0,0.0,4522
CD3E,Docosahexaenoic acid|Dehydroascorbic acid,IEC,0.0,0.0,4522
CD3E,L-Glutamine,IEC,6.0235755e-07,4.8963155e-08,4522
CD3E,L-Alanine|L-Asparagine|L-Threonine,IEC,0.0,0.0,4522
CD3E,L-Cysteine,IEC,0.0,0.0,4522
CD3E,L-Serine,IEC,0.0,0.0,4522
