group,left,right,count
lr,-6.8758545e-06,-5.5603878e-06,1
lr,-5.5603878e-06,-4.2449215e-06,2
lr,-4.2449215e-06,-2.9294547e-06,0
lr,-2.9294547e-06,-1.613988e-06,0
lr,-1.613988e-06,-2.9852146e-07,3
lr,-2.9852146e-07,1.0169451e-06,653
lr,1.0169451e-06,2.332412e-06,8
lr,2.332412e-06,3.6478784e-06,3
lr,3.6478784e-06,4.963345e-06,1
lr,4.963345e-06,6.2788117e-06,1
lr,6.2788117e-06,7.594278e-06,0
lr,7.594278e-06,8.909745e-06,0
lr,8.909745e-06,1.0225212e-05,1
lr,1.0225212e-05,1.1540678e-05,1
lr,1.1540678e-05,1.2856145e-05,2
lr,1.2856145e-05,1.4171611e-05,0
lr,1.4171611e-05,1.5487078e-05,0
lr,1.5487078e-05,1.6802545e-05,0
lr,1.6802545e-05,1.8118011e-05,0
lr,1.8118011e-05,1.9433477e-05,0
lr,1.9433477e-05,2.0748945e-05,0
lr,2.0748945e-05,2.206441e-05,0
lr,2.206441e-05,2.3379878e-05,2
lr,2.3379878e-05,2.4695344e-05,0
lr,2.4695344e-05,2.601081e-05,0
lr,2.601081e-05,2.7326278e-05,0
lr,2.7326278e-05,2.8641743e-05,0
lr,2.8641743e-05,2.9957211e-05,1
lr,2.9957211e-05,3.1272677e-05,0
lr,3.1272677e-05,3.2588145e-05,0
lr,3.2588145e-05,3.3903612e-05,0
lr,3.3903612e-05,3.5219076e-05,0
lr,3.5219076e-05,3.6534544e-05,1
lr,3.6534544e-05,3.785001e-05,1
lr,3.785001e-05,3.9165476e-05,0
lr,3.9165476e-05,4.0480943e-05,0
lr,4.0480943e-05,4.179641e-05,0
lr,4.179641e-05,4.3111875e-05,0
lr,4.3111875e-05,4.4427343e-05,0
lr,4.4427343e-05,4.574281e-05,0
lr,4.574281e-05,4.7058278e-05,0
lr,4.7058278e-05,4.8373742e-05,0
lr,4.8373742e-05,4.968921e-05,0
lr,4.968921e-05,5.1004678e-05,0
lr,5.1004678e-05,5.232014e-05,0
lr,5.232014e-05,5.363561e-05,0
lr,5.363561e-05,5.4951077e-05,0
lr,5.4951077e-05,5.6266545e-05,0
lr,5.6266545e-05,5.758201e-05,0
lr,5.758201e-05,5.8897476e-05,1
metab,-0.027724838,-0.02578291,2
metab,-0.02578291,-0.023840982,0
metab,-0.023840982,-0.021899054,0
metab,-0.021899054,-0.019957127,0
metab,-0.019957127,-0.018015198,0
metab,-0.018015198,-0.01607327,0
metab,-0.01607327,-0.014131342,0
metab,-0.014131342,-0.012189414,0
metab,-0.012189414,-0.010247487,0
metab,-0.010247487,-0.008305559,2
metab,-0.008305559,-0.0063636308,1
metab,-0.0063636308,-0.0044217026,0
metab,-0.0044217026,-0.0024797749,3
metab,-0.0024797749,-0.0005378468,12
metab,-0.0005378468,0.0014040811,6312
metab,0.0014040811,0.003346009,19
metab,0.003346009,0.005287937,5
metab,0.005287937,0.007229865,2
metab,0.007229865,0.009171793,5
metab,0.009171793,0.011113721,4
metab,0.011113721,0.013055649,0
metab,0.013055649,0.014997576,3
metab,0.014997576,0.016939504,1
metab,0.016939504,0.018881433,0
metab,0.018881433,0.02082336,1
metab,0.02082336,0.022765288,1
metab,0.022765288,0.024707217,1
metab,0.024707217,0.026649144,2
metab,0.026649144,0.028591072,1
metab,0.028591072,0.030533,0
metab,0.030533,0.032474928,1
metab,0.032474928,0.034416854,0
metab,0.034416854,0.036358785,0
metab,0.036358785,0.03830071,0
metab,0.03830071,0.04024264,0
metab,0.04024264,0.04218457,0
metab,0.04218457,0.044126496,1
metab,0.044126496,0.046068422,0
metab,0.046068422,0.048010353,0
metab,0.048010353,0.04995228,0
metab,0.04995228,0.051894207,0
metab,0.051894207,0.053836137,0
metab,0.053836137,0.055778064,0
metab,0.055778064,0.05771999,0
metab,0.05771999,0.059661917,0
metab,0.059661917,0.061603848,0
metab,0.061603848,0.06354578,0
metab,0.06354578,0.065487705,0
metab,0.065487705,0.06742963,0
metab,0.06742963,0.06937156,1
tf,-1.5454879,-1.4740808,1
tf,-1.4740808,-1.4026737,1
tf,-1.4026737,-1.3312665,0
tf,-1.3312665,-1.2598594,0
tf,-1.2598594,-1.1884524,0
tf,-1.1884524,-1.1170453,0
tf,-1.1170453,-1.0456381,0
tf,-1.0456381,-0.974231,0
tf,-0.974231,-0.9028239,0
tf,-0.9028239,-0.8314168,2
tf,-0.8314168,-0.7600097,0
tf,-0.7600097,-0.68860257,2
tf,-0.68860257,-0.6171955,0
tf,-0.6171955,-0.54578835,1
tf,-0.54578835,-0.47438127,3
tf,-0.47438127,-0.40297416,3
tf,-0.40297416,-0.33156705,5
tf,-0.33156705,-0.26015994,10
tf,-0.26015994,-0.18875283,23
tf,-0.18875283,-0.11734571,93
tf,-0.11734571,-0.045938607,555
tf,-0.045938607,0.025468502,9720
tf,0.025468502,0.09687561,1103
tf,0.09687561,0.16828272,236
tf,0.16828272,0.23968983,55
tf,0.23968983,0.31109694,16
tf,0.31109694,0.38250405,10
tf,0.38250405,0.45391116,3
tf,0.45391116,0.52531826,2
tf,0.52531826,0.59672534,2
tf,0.59672534,0.6681325,7
tf,0.6681325,0.73953956,1
tf,0.73953956,0.8109467,0
tf,0.8109467,0.8823538,1
tf,0.8823538,0.9537609,0
tf,0.9537609,1.0251681,0
tf,1.0251681,1.0965751,0
tf,1.0965751,1.1679822,0
tf,1.1679822,1.2393893,0
tf,1.2393893,1.3107965,0
tf,1.3107965,1.3822036,1
tf,1.3822036,1.4536107,0
tf,1.4536107,1.5250177,0
tf,1.5250177,1.5964249,0
tf,1.5964249,1.667832,1
tf,1.667832,1.7392391,0
tf,1.7392391,1.8106462,0
tf,1.8106462,1.8820534,0
tf,1.8820534,1.9534605,0
tf,1.9534605,2.0248675,1
