,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
91,SLC22A4,SLC22A5,-108.63949441057278,-0.24526224149832337,0.5968733070449571,0.8810398049285723,-0.002060641693245034,2133.184202197619,0.000999001,0.00799200776964426,0.2856156751480207,True
93,SLC16A9,SLC22A5,-364.57347770970256,-0.7757055133326297,0.781038558092527,0.90049151403609,-0.006015994722852752,4098.572967607077,0.000999001,0.00799200776964426,0.28681496150090174,True
96,SLC16A9,SLC16A9,-231.63586062719364,-0.6962973858878748,0.7568786950286353,0.8998172003543957,-0.0038223299289650054,567.6945865472235,0.001998002,0.014504014100465512,0.039726827427907306,True
110,SLC12A2,SLC12A2,16007.637144302793,48.118956484716044,0.0,0.0,0.2033360997144683,61866.96314094661,0.000999001,0.00799200776964426,0.32399914184051065,True
131,SLC12A2,SLC5A3,9949.769685854739,13.556829238752385,3.60948997770777e-42,1.5721334125127177e-40,0.12638638312082195,31885.39805065279,0.000999001,0.00799200776964426,0.16698478608233375,True
142,SLC12A2,SLC1A5,8341.962378258235,11.366148468634481,3.08241393676991e-30,9.294663563183112e-29,0.10596330230808328,30905.941506891984,0.000999001,0.00799200776964426,0.16185534278113928,True
144,SLC12A2,SLC5A1,8217.351327476943,11.196362554986134,2.1241017725804949e-29,5.947484963225386e-28,0.104380437528055,16913.76045769571,0.000999001,0.00799200776964426,0.08857787089216941,True
154,SLC1A5,SLC5A3,4989.627533994835,8.678684306770544,2.001866618928036e-18,4.130166919051527e-17,0.06185688578876977,10623.798077278649,0.001998002,0.014504014100465512,0.16188980356487814,True
169,SLC5A1,SLC5A1,3001.6393399515127,9.022927711310855,9.156420618162231e-20,2.1113628719527027e-18,0.039638539091794225,1929.7049670903673,0.000999001,0.00799200776964426,0.06325584056451566,True
178,CPT1A,CPT1A,5199.507075308042,15.629718017925374,2.2841006565641735e-55,1.119209321716445e-53,0.0883602080144135,86141.76062755212,0.000999001,0.00799200776964426,0.3300015650792565,True
182,FABP5,FABP5,4282.2898762456525,12.87256316172448,3.2117283426886493e-38,1.2589975103339506e-36,0.052821993030395815,13557.751263349202,0.002997003,0.020610968206535307,0.12753760904396264,True
184,CD36,MSR1,5573.403337023888,9.327805817348276,5.404260520903241e-21,1.3790103433844336e-19,0.06097894340806024,1048.941564842166,0.000999001,0.00799200776964426,0.08199807143921797,True
185,CD36,CD36,2263.143662164808,6.8030097394559865,5.122785935520582e-12,8.73100907271334e-11,0.024761191852508226,538.3792008622423,0.000999001,0.00799200776964426,0.042086287409474406,True
186,MSR1,MSR1,1112.6257058639258,3.344552818233847,0.00041207667615886814,0.003296613409270945,0.01318756253827791,331.04104987356527,0.001998002,0.014504014100465512,0.030134843583007446,True
195,ABCA1,ABCA1,2345.5715416634575,7.050787941258529,8.895372573168203e-13,1.584993658491789e-11,0.029249659032875915,2269.4431201521284,0.002997003,0.020610968206535307,0.05767940466685132,True
196,ABCG2,ABCG2,1844.4335057049634,5.5443670293061835,1.4750971385426345e-08,2.1416225122544917e-07,0.12370115352249489,6861.090091945162,0.000999001,0.00799200776964426,0.352770538848062,True
197,ABCB1,ABCB1,330.61784185388245,0.9938372166875232,0.1601510620572465,0.4259907754010741,0.009107793428095945,5788.623905040276,0.000999001,0.00799200776964426,0.1923393927809112,True
199,ABCB1,ABCG2,1880.6519808016185,5.0305066269399195,2.4459273901221673e-07,3.1960117897596317e-06,0.051807820337931534,12092.122689228363,0.000999001,0.00799200776964426,0.4017866031084429,True
205,SLC20A2,SLC20A2,240.5253630452416,0.7230192297283362,0.23483403504595862,0.5545478417952757,0.005225391723737127,1095.6743989708843,0.000999001,0.00799200776964426,0.07182879215200134,True
223,ABCC3,ABCG2,-2035.2085685605002,-4.1447252035814275,0.9999829889273509,0.9999999999999403,-0.03329644537308312,3397.3364439882534,0.000999001,0.00799200776964426,0.07563829544891942,True
233,ABCC3,ABCC3,1481.039475594047,4.452004592296785,4.253617309666121e-06,4.9041705452621165e-05,0.024230121057998544,3513.359616255081,0.000999001,0.00799200776964426,0.07822143524903205,True
244,SLC15A1,SLC15A1,429.08280352978676,1.2898228867424173,0.0985560798218541,0.29491590297837256,0.01523471531534702,326.82519373794025,0.000999001,0.00799200776964426,0.07880083662021134,True
246,CD38,CD38,6026.145344236826,18.114592614507668,1.2223778360091122e-73,6.845315881651028e-72,0.04747600328913134,1292.1289694045354,0.000999001,0.00799200776964426,0.05652705148908422,True
261,ABCB1,SLC22A1,291.15129608203335,0.6029242277832235,0.27327954882730854,0.6182689424597823,0.008020577008694853,547.5733148017304,0.001998002,0.014504014100465512,0.018194292909631128,True
269,ABCC3,SLC16A1,1562.4997810865866,3.1820484265357614,0.0007311868231191026,0.005118307761833718,0.02556282899457403,5416.617625898876,0.000999001,0.00799200776964426,0.12059556981662906,True
273,ABCB1,ABCC3,-1865.1806702900326,-3.798461471126708,0.9999272014719032,0.9999999999999403,-0.051381619805584804,4860.728817186102,0.000999001,0.00799200776964426,0.16150809665768856,True
286,ABCG2,SLC16A1,-1968.0428705966356,-4.057127376982781,0.9999751600049168,0.9999999999999403,-0.1319912984238903,2940.275253565972,0.000999001,0.00799200776964426,0.15117750556574097,True
306,ABCB1,SLC16A1,-1133.3978933363953,-2.3365037879869246,0.9902674997938474,0.9999999999999403,-0.03122261589533085,4348.756069481311,0.000999001,0.00799200776964426,0.14449670862673147,True
320,ABCB1,SLC22A4,71.2533262825275,0.16214884140644406,0.43559432259463043,0.8329413388150982,0.00196287221889492,1564.757129323979,0.000999001,0.00799200776964426,0.05199239768224012,True
321,ABCG2,SLC22A4,-557.9676385945419,-1.2697485276919647,0.8979128895894126,0.9662327044256237,-0.037421376432861246,1186.4042142440057,0.000999001,0.00799200776964426,0.06100028542721175,True
324,TAP1,TAP1,944.2485086688519,2.838410971575872,0.0022669382651938695,0.01433289999929027,0.01306651453488505,8504.17475379167,0.000999001,0.00799200776964426,0.10696036282007229,True
340,AQP8,AQP8,8002.908224878278,24.05674173849888,3.548077917320958e-128,3.477116358974539e-126,0.7282687903560531,97728.90953518436,0.000999001,0.00799200776964426,0.8317201326636012,True
342,AQP5,AQP9,6538.725827173791,11.582706736257093,2.521411095238291e-31,8.236609577778417e-30,0.07074439059858066,40.77949281917881,0.003996004,0.027007474531901294,0.04985444743077903,True
343,AQP7,AQP8,1341.4703332366078,3.2227642443497353,0.0006348000090018251,0.004524392791431191,0.029316142140947157,25162.796761668265,0.000999001,0.00799200776964426,1.1445164771126426,True
346,AQP7,AQP7,215.69796917372219,0.6483880849464383,0.25836698741401853,0.5987045857794081,0.004713807057181603,1945.1723039742897,0.000999001,0.00799200776964426,0.0884751315129303,True
352,ABCB1,SLC22A5,-780.5936218804698,-1.7622517707802108,0.9609866157107385,0.9992221574498925,-0.02150363519255749,11858.19202288557,0.000999001,0.00799200776964426,0.3940137570822864,True
361,ABCC3,SLC22A4,809.0513379296235,1.6476421744234135,0.04971306030679077,0.18212635177814937,0.013236252094028428,1332.28631511719,0.001998002,0.014504014100465512,0.02966202128838512,True
363,ABCG2,SLC22A5,-1038.6425937606389,-2.34481771149126,0.9904818079394113,0.9999999999999403,-0.06965894218923337,10443.66294408642,0.000999001,0.00799200776964426,0.5369724861444582,True
364,ABCC3,SLC22A5,1340.2920041212863,2.7295197826183,0.0031713321727946005,0.019125572488238207,0.021927462466792325,9372.203129902367,0.000999001,0.00799200776964426,0.20866272182175832,True
369,ABCB1,SLC15A1,224.10483901309055,0.5994521523881968,0.2744357040510258,0.6182689424597823,0.006173594771905857,1995.5737421448716,0.000999001,0.00799200776964426,0.06630719979570078,True
373,CLCN3,CLCN3,1651.7845453303303,4.965264263699579,3.430379191844312e-07,4.337769816783775e-06,0.025358353437595797,6519.134440622938,0.000999001,0.00799200776964426,0.09821419564263192,True
375,SLC9A3,SLC9A3,7429.753556785296,22.33383883381917,8.668800554544591e-111,6.7963396347629595e-109,0.41607488259361936,85280.64097143301,0.000999001,0.00799200776964426,0.6795032916753942,True
376,SLC9A1,SLC9A3,-1761.114265643609,-3.7527747410550356,0.9999125560028146,0.9999999999999403,-0.03069447911304457,29764.325409700188,0.000999001,0.00799200776964426,0.6688311583681577,True
377,SLC9A1,SLC9A1,473.2728826375794,1.422658262411888,0.07741762271950388,0.24278166484836416,0.008248678063816973,4045.277882402581,0.000999001,0.00799200776964426,0.09090103184823564,True
379,SLC6A9,SLC6A9,69.86522483507363,0.2100148624889532,0.41682803656101464,0.8049093119798902,0.0013194505877574393,566.2124930753296,0.000999001,0.00799200776964426,0.03913407725799115,True
381,SLC26A2,SLC26A3,9874.049842547185,19.75228579300751,3.833397299116462e-87,2.504486235422755e-85,0.30810397841160503,165268.33981408147,0.000999001,0.00799200776964426,0.8978190116188512,True
382,SLC26A2,SLC26A2,9165.721257346457,27.55215765808768,2.084819615768598e-167,4.0862464469064524e-165,0.28600171453780737,93719.6561993844,0.000999001,0.00799200776964426,0.5091313266221879,True
383,SLC26A3,SLC26A3,8901.827208492054,26.75889215994263,4.865126806211547e-158,6.357099026783088e-156,0.48505277748454784,100436.69136581896,0.000999001,0.00799200776964426,0.7237651976959448,True
385,SCNN1A,SCNN1A,470.5229668842735,1.4143920157899086,0.07862341653113863,0.2446061847635424,0.010039501614473662,15106.616403479718,0.000999001,0.00799200776964426,0.20439044556466082,True
