,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
463,B,IEC_ISC,CLCN3,CLCN3,,,,,,18.583569,0.017982017982017984,0.02385156906528712,1.496780685788545,True
555,B,MNP_mDC,ABCA1,ABCA1,,,,,,20.581654,0.011988011988011988,0.016798268670290453,0.5683042441531649,True
1030,Endothelial_arterial,Endothelial_arterial,ABCB1,ABCG2,,,,,,19.896679,0.005994005994005994,0.009338571612560345,0.934145484352144,True
1087,Endothelial_arterial,Endothelial_lymphatic,ABCG2,ABCG2,,,,,,22.011007,0.000999000999000999,0.001987915414338615,1.18425382779211,True
1089,Endothelial_arterial,Endothelial_lymphatic,ABCB1,ABCG2,,,,,,23.562717,0.01098901098901099,0.015596599830109368,0.6110015380042735,True
1239,Endothelial_arterial,Fibroblast_CTF_S2,SLC16A1,SLC16A1,,,,,,15.970646,0.003996003996003996,0.006635293540375551,0.9728373287709711,True
1241,Endothelial_arterial,Fibroblast_CTF_S2,SLC16A1,SLC22A5,,,,,,17.8697,0.01098901098901099,0.015596599830109368,1.088516445118849,True
1279,Endothelial_arterial,Fibroblast_CTF_S2,TAP1,TAP1,,,,,,31.226486,0.024975024975024976,0.03180855992625551,0.46022651268610626,True
1497,Endothelial_arterial,IEC_CT_absorptive_colonocyte,CD36,MSR1,,,,,,17.993196,0.002997002997002997,0.005220240459052042,0.21966081302218185,True
1536,Endothelial_arterial,IEC_Colonocyte_NOS,SLC16A1,SLC22A5,,,,,,19.259165,0.022977022977022976,0.029558525635186975,0.9310370592655818,True
1665,Endothelial_arterial,IEC_Goblet_2,SLC12A2,SLC12A2,,,,,,20.947079,0.03496503496503497,0.04286693387348539,1.7540302183234795,True
1956,Endothelial_arterial,MNP_macrophage,SLC3A2,SLC40A1,,,,,,106.693375,0.014985014985014986,0.020321527531834246,6.160548212092885,True
1962,Endothelial_arterial,MNP_macrophage,SLC12A2,SLC1A5,,,,,,15.010288,0.027972027972027972,0.035147164284440466,0.4128666859819693,True
1968,Endothelial_arterial,MNP_macrophage,FABP5,FABP5,,,,,,98.06915,0.022977022977022976,0.029558525635186975,0.31219929866532187,True
2203,Endothelial_arterial,Plasma,CPT1A,CPT1A,,,,,,144.97144,0.003996003996003996,0.006635293540375551,1.234057249522736,True
2302,Endothelial_arterial,T_CD8,SLCO2B1,SLCO2B1,,,,,,17.011847,0.00999000999000999,0.014381453498712027,0.6510032284801066,True
2353,Endothelial_arterial,T_CD8,SLC9A1,SLC9A1,,,,,,18.63219,0.015984015984015984,0.021512523074455513,1.1193474876203695,True
2381,Endothelial_arterial,T_gd_and_ambiguous,FABP5,FABP5,,,,,,18.966927,0.007992007992007992,0.011900967772682266,1.4919246420077534,True
2475,Endothelial_lymphatic,Endothelial_lymphatic,SLC26A2,SLC26A2,,,,,,25.552986,0.000999000999000999,0.001987915414338615,0.2546418618627843,True
2620,Endothelial_lymphatic,Fibroblast_CTF_S2,ABCA1,ABCA1,,,,,,17.931147,0.01998001998001998,0.026134989066571357,0.6202682877028023,True
2677,Endothelial_lymphatic,Fibroblast_cCF_S1,CD36,MSR1,,,,,,16.511642,0.02197802197802198,0.028431313118136667,0.4688036342232128,True
2873,Endothelial_lymphatic,IEC_CT_absorptive_colonocyte,AQP7,AQP8,,,,,,19.341679,0.03296703296703297,0.04068393636738961,19.341678619384766,True
2908,Endothelial_lymphatic,IEC_Colonocyte_NOS,SLC1A5,SLC5A3,,,,,,19.211693,0.01998001998001998,0.026134989066571357,1.3864912820630795,True
2910,Endothelial_lymphatic,IEC_Colonocyte_NOS,CD36,CD36,,,,,,63.15158,0.002997002997002997,0.005220240459052042,1.5867813940488973,True
2913,Endothelial_lymphatic,IEC_Colonocyte_NOS,CD36,MSR1,,,,,,18.267939,0.001998001998001998,0.0036867514955164363,0.45901028490658896,True
2964,Endothelial_lymphatic,IEC_Goblet,SLC12A2,SLC5A3,,,,,,18.03223,0.02097902097902098,0.027297186589221988,1.7363467966706945,True
3071,Endothelial_lymphatic,IEC_ISC,SLC22A5,SLC22A5,,,,,,14.956301,0.005994005994005994,0.009338571612560345,0.9259566149121379,True
3325,Endothelial_lymphatic,MNP_macrophage,FABP5,FABP5,,,,,,24.444794,0.023976023976023976,0.030700844635044248,2.2153586575507314,True
3326,Endothelial_lymphatic,MNP_macrophage,CD36,MSR1,,,,,,24.444794,0.016983016983016984,0.022679115737574616,1.0663464205946753,True
3442,Endothelial_lymphatic,Myofibroblast,CPT1A,CPT1A,,,,,,27.318657,0.000999000999000999,0.001987915414338615,27.31865692138672,True
3559,Endothelial_lymphatic,Plasma,CD36,CD36,,,,,,36.405823,0.03396603396603397,0.04178318361585294,0.5107681785945317,True
3829,Endothelial_venous,Endothelial_venous,SLC9A3,SLC9A3,,,,,,48.07663,0.000999000999000999,0.001987915414338615,48.076629638671875,True
3855,Endothelial_venous,Enteric_glia,CPT1A,CPT1A,,,,,,20.691439,0.006993006993006993,0.010628636274710604,20.691438674926758,True
4147,Endothelial_venous,IEC_Colonocyte_NOS,SLC1A5,SLC5A3,,,,,,35.888508,0.000999000999000999,0.001987915414338615,0.8648719429887729,True
4183,Endothelial_venous,IEC_Colonocyte_NOS,SLC9A3,SLC9A3,,,,,,19.310415,0.01898101898101898,0.024981696337195054,19.310415267944336,True
4326,Endothelial_venous,IEC_ISC,CD36,CD36,,,,,,66.726006,0.027972027972027972,0.035147164284440466,66.72600555419922,True
4335,Endothelial_venous,IEC_ISC,SLC20A2,SLC20A2,,,,,,21.55933,0.001998001998001998,0.0036867514955164363,0.6912519844102172,True
4359,Endothelial_venous,IEC_ISC,SLC9A1,SLC9A1,,,,,,15.711878,0.016983016983016984,0.022679115737574616,1.8930987371343775,True
4544,Endothelial_venous,MNP_macrophage,SLCO2B1,SLCO2B1,,,,,,25.525852,0.023976023976023976,0.030700844635044248,2.038038994900846,True
4562,Endothelial_venous,MNP_macrophage,CD36,CD36,,,,,,20.867626,0.03796203796203796,0.046126104498243274,20.867626190185547,True
4975,Endothelial_venous,T_gd_and_ambiguous,CD36,CD36,,,,,,14.893084,0.03896103896103896,0.047197554946198116,14.893083572387695,True
5083,Enteric_glia,Fibroblast_CTF_S2,SLC3A2,SLC40A1,,,,,,14.062086,0.024975024975024976,0.03180855992625551,2.039370089761767,True
5118,Enteric_glia,Fibroblast_CTF_S2,AQP7,AQP7,,,,,,14.062086,0.003996003996003996,0.006635293540375551,0.6431872515694036,True
5142,Enteric_glia,Fibroblast_cCF_S1,SLC3A2,SLC40A1,,,,,,25.722755,0.03796203796203796,0.046126104498243274,25.722755432128906,True
5157,Enteric_glia,Fibroblast_cCF_S1,ABCA1,ABCA1,,,,,,39.047726,0.025974025974025976,0.03294500925611429,0.7971216115960967,True
5389,Enteric_glia,IEC_Goblet,CPT1A,CPT1A,,,,,,18.134754,0.03496503496503497,0.04286693387348539,0.31733728960019486,True
5488,Enteric_glia,IEC_ISC,SLCO2B1,SLCO2B1,,,,,,18.332438,0.017982017982017984,0.02385156906528712,0.44737000534720867,True
5500,Enteric_glia,IEC_ISC,SLC12A2,SLC12A2,,,,,,117.97544,0.004995004995004995,0.008017454733795056,1.6039533950960956,True
5501,Enteric_glia,IEC_ISC,SLC12A2,SLC5A3,,,,,,41.181595,0.02197802197802198,0.028431313118136667,0.5598907562862342,True
5535,Enteric_glia,IEC_ISC,ABCG2,SLC22A5,,,,,,15.798768,0.030969030969030968,0.03845648285624155,15.798768043518066,True
5767,Enteric_glia,MNP_macrophage,AQP7,AQP7,,,,,,19.692507,0.008991008991008992,0.013153868164529146,2.2516527224207348,True
5826,Enteric_glia,Muscularis_mucosa,AQP7,AQP7,,,,,,26.495852,0.000999000999000999,0.001987915414338615,0.6733040668089096,True
